date,time,sensor,message
2008-04-04,12:31:59.786012,M07,ON
2008-04-04,12:32:00.578721,M09,ON
2008-04-04,12:32:01.441472,M14,ON
2008-04-04,12:32:01.817373,M23,OFF
2008-04-04,12:32:02.585161,M07,OFF
2008-04-04,12:32:02.747191,M01,OFF
2008-04-04,12:32:03.562919,M13,ON
2008-04-04,12:32:03.562919,M08,OFF
2008-04-04,12:32:03.873881,M09,OFF
2008-04-04,12:32:06.544226,M14,OFF
2008-04-04,12:32:06.865179,M14,ON
2008-04-04,12:32:07.888211,M14,OFF
2008-04-04,12:32:10.45401,I08,ABSENT
2008-04-04,12:32:15.606277,M13,OFF
2008-04-04,12:32:16.385045,M13,ON
2008-04-04,12:32:18.664438,M13,OFF
2008-04-04,12:32:20.495014,M13,ON
2008-04-04,12:32:23.804,M13,OFF
2008-04-04,12:32:23.94962,M13,ON
2008-04-04,12:32:24.966414,M13,OFF
2008-04-04,12:32:26.293044,M13,ON
2008-04-04,12:32:27.460747,M13,OFF
2008-04-04,12:32:32.432286,M13,ON
2008-04-04,12:32:40.164729,M13,OFF
2008-04-04,12:32:44.595454,M13,ON
2008-04-04,12:32:45.596171,M13,OFF
2008-04-04,12:32:53.832791,M13,ON
2008-04-04,12:33:01.91064,M13,OFF
2008-04-04,12:33:05.221913,M13,ON
2008-04-04,12:33:15,asterisk,START
2008-04-04,12:33:17.888646,M13,OFF
2008-04-04,12:33:39.866439,M13,ON
2008-04-04,12:33:46.72581,M13,OFF
2008-04-04,12:34:08.509267,M13,ON
2008-04-04,12:34:13.129167,M13,OFF
2008-04-04,12:34:13.448077,M13,ON
2008-04-04,12:34:15.968381,M13,OFF
2008-04-04,12:34:31.511776,M13,ON
2008-04-04,12:34:32,asterisk,END
2008-04-04,12:34:38.307348,M13,OFF
2008-04-04,12:34:55.500391,M13,ON
