date,time,sensor,message
2008-04-03,11:08:35.858715,M13,ON
2008-04-03,11:08:42.488924,M14,ON
2008-04-03,11:08:43.902494,M15,ON
2008-04-03,11:08:44.376374,M16,ON
2008-04-03,11:08:45.499082,M17,ON
2008-04-03,11:08:46.910668,M14,OFF
2008-04-03,11:08:47.485512,M16,OFF
2008-04-03,11:08:47.657,M13,OFF
2008-04-03,11:08:47.791438,M15,OFF
2008-04-03,11:08:48.861127,M18,ON
2008-04-03,11:08:51.564384,M17,OFF
2008-04-03,11:08:53.9637,M18,OFF
2008-04-03,11:08:54.936426,M18,ON
2008-04-03,11:08:59.822308,M18,OFF
2008-04-03,11:09:02.691609,M18,ON
2008-04-03,11:09:04.595085,M18,OFF
2008-04-03,11:09:04.850016,M18,ON
2008-04-03,11:09:05.329896,M17,ON
2008-04-03,11:09:08.88098,M17,OFF
2008-04-03,11:09:09.655714,M17,ON
2008-04-03,11:09:10.519536,M18,OFF
2008-04-03,11:09:11.768363,M17,OFF
2008-04-03,11:09:21.781141,M17,ON
2008-04-03,11:09:23.58562,M17,OFF
2008-04-03,11:09:38.27641,M18,ON
2008-04-03,11:09:39.4438,M18,OFF
2008-04-03,11:10:36.581716,M17,ON
2008-04-03,11:10:38.555234,M17,OFF
2008-04-03,11:11:04.680603,M17,ON
2008-04-03,11:11:06.945969,M17,OFF
2008-04-03,11:11:42.840562,M17,ON
2008-04-03,11:11:44.946275,M17,OFF
2008-04-03,11:13:14.493883,M18,ON
2008-04-03,11:13:15.970476,M18,OFF
2008-04-03,11:13:26.12652,M18,ON
2008-04-03,11:13:27.47368,M18,OFF
