date,time,sensor,message
2008-04-04,13:41:21.954982,M17,ON
2008-04-04,13:41:23.898389,M17,OFF
2008-04-04,13:41:42.559472,M17,ON
2008-04-04,13:41:44.641275,D01,OPEN
2008-04-04,13:41:47.88039,I02,ABSENT
2008-04-04,13:41:48.618232,I01,ABSENT
2008-04-04,13:41:49.795046,M17,OFF
2008-04-04,13:41:50.722513,I03,ABSENT
2008-04-04,13:41:52.25094,M17,ON
2008-04-04,13:41:53.953502,M17,OFF
2008-04-04,13:41:54.690285,I05,ABSENT
2008-04-04,13:41:56.32883,M17,ON
2008-04-04,13:41:57.563383,M17,OFF
2008-04-04,13:41:57.716426,I04,ABSENT
2008-04-04,13:42:00.536505,M17,ON
2008-04-04,13:42:01.419239,D01,CLOSE
2008-04-04,13:42:02.80024,M17,OFF
2008-04-04,13:42:09.525904,M17,ON
2008-04-04,13:42:12.612049,I07,ABSENT
2008-04-04,13:42:15.528174,M17,OFF
2008-04-04,13:42:21.542503,M17,ON
2008-04-04,13:42:25.756575,M17,OFF
2008-04-04,13:42:27.13629,AD1-B,0.0439069
2008-04-04,13:42:30.11405,AD1-B,0.211644
2008-04-04,13:42:31.22205,M17,ON
2008-04-04,13:42:33.2499,AD1-B,0.134807
2008-04-04,13:42:39.26343,AD1-B,0.0360552
2008-04-04,13:42:41.341744,M17,OFF
2008-04-04,13:42:42.24516,AD1-B,0.102619
2008-04-04,13:42:48.53285,AD1-A,2.80879
2008-04-04,13:42:51.3932,AD1-A,2.89536
2008-04-04,13:42:54.23438,AD1-A,2.98005
2008-04-04,13:42:57.12512,AD1-A,3.06692
2008-04-04,13:42:57.495422,M17,ON
2008-04-04,13:42:59.483749,M17,OFF
2008-04-04,13:43:03.10629,AD1-A,3.13708
2008-04-04,13:43:10.959159,M17,ON
2008-04-04,13:43:13.81512,M17,OFF
2008-04-04,13:43:15.22935,AD1-A,3.23091
2008-04-04,13:43:16.294639,M17,ON
2008-04-04,13:43:22.173061,M17,OFF
2008-04-04,13:43:24.4473,AD1-A,3.28833
2008-04-04,13:43:26.610677,M17,ON
2008-04-04,13:43:29.129024,M18,ON
2008-04-04,13:43:33.538108,M18,OFF
2008-04-04,13:43:36.580236,M17,OFF
2008-04-04,13:43:36.6181,AD1-A,3.18755
2008-04-04,13:44:09.13834,AD1-A,3.12544
2008-04-04,13:44:12.12895,AD1-A,3.06598
2008-04-04,13:44:27.18496,AD1-A,3.11599
2008-04-04,13:44:58.646365,M17,ON
2008-04-04,13:45:05.189956,M17,OFF
2008-04-04,13:45:18.2986,AD1-A,3.06419
2008-04-04,13:45:23.95317,M17,ON
2008-04-04,13:45:25.680643,M17,OFF
2008-04-04,13:45:30.23281,AD1-A,3.13309
2008-04-04,13:45:36.12775,AD1-A,3.18708
2008-04-04,13:45:39.13839,AD1-A,3.09247
2008-04-04,13:45:42.547797,M17,ON
2008-04-04,13:45:43.914414,M17,OFF
2008-04-04,13:45:45.11153,AD1-A,3.16153
2008-04-04,13:45:52.405354,M17,ON
2008-04-04,13:45:52.572403,D01,OPEN
2008-04-04,13:45:53.515174,M17,OFF
2008-04-04,13:45:53.812098,M17,ON
2008-04-04,13:45:55.644542,I03,PRESENT
2008-04-04,13:45:56.108397,M17,OFF
2008-04-04,13:45:56.780193,M17,ON
2008-04-04,13:45:57.630951,D01,CLOSE
2008-04-04,13:45:57.883838,M17,OFF
2008-04-04,13:45:58.623062,M17,ON
2008-04-04,13:46:00.45043,M17,OFF
2008-04-04,13:46:30.944,AD1-A,3.0545
2008-04-04,13:46:33.24522,AD1-A,3.10802
2008-04-04,13:46:39.658527,M17,ON
2008-04-04,13:46:42.9945,AD1-A,3.03645
2008-04-04,13:46:43.134647,M17,OFF
2008-04-04,13:46:54.3631,AD1-A,2.95364
2008-04-04,13:47:15.49234,M17,ON
2008-04-04,13:47:18.2403,AD1-A,3.01051
2008-04-04,13:47:19.470122,M17,OFF
2008-04-04,13:47:21.15185,AD1-A,3.0845
2008-04-04,13:48:40.557214,M17,ON
2008-04-04,13:48:41.734887,M18,ON
2008-04-04,13:48:43.526349,M18,OFF
2008-04-04,13:48:46.389502,M17,OFF
2008-04-04,13:48:46.541528,M16,ON
2008-04-04,13:48:52.98753,M16,OFF
2008-04-04,13:49:01.185447,M16,ON
2008-04-04,13:49:02.944924,M16,OFF
2008-04-04,13:49:22.98064,M16,ON
2008-04-04,13:49:30.727308,M16,OFF
2008-04-04,13:49:32.63675,M17,ON
2008-04-04,13:49:37.281995,M17,OFF
2008-04-04,13:49:45.488639,M17,ON
