date,time,sensor,message
2008-06-04,10:21:30.35069,M13,ON
2008-06-04,10:21:43.530302,I08,PRESENT
2008-06-04,10:21:44.391331,M14,ON
2008-06-04,10:21:45.912499,M15,ON
2008-06-04,10:21:46.222588,M16,ON
2008-06-04,10:21:47.322633,M17,ON
2008-06-04,10:21:47.628725,M14,OFF
2008-06-04,10:21:48.872469,M13,OFF
2008-06-04,10:21:49.563356,M16,OFF
2008-06-04,10:21:49.563356,M15,OFF
2008-06-04,10:21:52.628509,M17,OFF
2008-06-04,10:21:53.647239,M17,ON
2008-06-04,10:21:58.5745,AD1-B,0.0344927
2008-06-04,10:21:58.962591,M17,OFF
2008-06-04,10:22:01.29032,AD1-B,0.414381
2008-06-04,10:22:07.8505,AD1-B,0.440007
2008-06-04,10:22:10.11807,AD1-B,0.401998
2008-06-04,10:22:13.1463,AD1-B,0.367154
2008-06-04,10:22:16.677,AD1-B,0.438835
2008-06-04,10:22:19.6878,AD1-B,0.379615
2008-06-04,10:22:22.1906,AD1-B,0.433796
2008-06-04,10:22:26.185948,M17,ON
2008-06-04,10:22:30.637739,M17,OFF
2008-06-04,10:22:33.55096,M17,ON
2008-06-04,10:22:37.5208,AD1-B,0.377506
2008-06-04,10:22:39.388688,M18,ON
2008-06-04,10:22:45.731979,M18,OFF
