date,time,sensor,message
2008-06-04,12:47:03.603938,M01,ON
2008-06-04,12:47:04.765552,M07,ON
2008-06-04,12:47:05.196432,M08,ON
2008-06-04,12:47:07.464181,M14,ON
2008-06-04,12:47:08.493214,M07,OFF
2008-06-04,12:47:08.664242,M08,OFF
2008-06-04,12:47:09.658392,M13,ON
2008-06-04,12:47:10.452421,M01,OFF
2008-06-04,12:47:10.862416,I08,ABSENT
2008-06-04,12:47:11.525468,I08,PRESENT
2008-06-04,12:47:11.966548,M14,OFF
2008-06-04,12:47:12.399538,I09,ABSENT
2008-06-04,12:47:13.485539,M13,OFF
2008-06-04,12:47:13.485539,I09,PRESENT
2008-06-04,12:47:14.705365,M13,ON
2008-06-04,12:47:26.734023,I08,ABSENT
2008-06-04,12:47:38.317801,M13,OFF
2008-06-04,12:47:41.746002,M13,ON
2008-06-04,12:47:52.590499,M13,OFF
2008-06-04,12:47:57.94901,M13,ON
2008-06-04,12:47:59.762699,M13,OFF
2008-06-04,12:48:15.786365,M13,ON
2008-06-04,12:48:23.379354,M13,OFF
2008-06-04,12:48:29.483647,M13,ON
2008-06-04,12:48:36.449609,M13,OFF
2008-06-04,12:48:38.988972,M13,ON
