date,time,sensor,message
2008-04-15,12:31:18.717529,M13,ON
2008-04-15,12:31:23.970949,M14,ON
2008-04-15,12:31:25.4201,M15,ON
2008-04-15,12:31:25.575051,M16,ON
2008-04-15,12:31:26.465915,M17,ON
2008-04-15,12:31:27.429777,M15,OFF
2008-04-15,12:31:27.757679,M14,OFF
2008-04-15,12:31:27.906709,M13,OFF
2008-04-15,12:31:29.353236,M16,OFF
2008-04-15,12:31:32.154432,M17,OFF
2008-04-15,12:31:37.834821,M18,ON
2008-04-15,12:31:38.580604,M17,ON
2008-04-15,12:31:41.590758,M17,OFF
2008-04-15,12:31:51.447177,M17,ON
2008-04-15,12:31:57.585555,M17,OFF
