date,time,sensor,message
2008-06-09,10:36:49.737242,M17,ON
2008-06-09,10:36:50.398155,D01,OPEN
2008-06-09,10:36:51.725749,I01,ABSENT
2008-06-09,10:36:52.57756,M17,ON
2008-06-09,10:36:52.876,M17,OFF
2008-06-09,10:36:53.341297,D01,CLOSE
2008-06-09,10:36:58.19002,AD1-A,2.85106
2008-06-09,10:36:58.19002,AD1-B,0.0360162
2008-06-09,10:36:59.204733,M17,OFF
2008-06-09,10:37:01.10187,AD1-B,0.290551
2008-06-09,10:37:02.74673,M17,ON
2008-06-09,10:37:04.29361,AD1-B,0.337388
2008-06-09,10:37:05.484993,M17,OFF
2008-06-09,10:37:13.800852,M17,ON
2008-06-09,10:37:15.575463,M16,ON
2008-06-09,10:37:16.54023,M15,ON
2008-06-09,10:37:17.303994,M14,ON
2008-06-09,10:37:17.911871,M17,OFF
2008-06-09,10:37:21.701761,M16,OFF
2008-06-09,10:37:22.741449,M15,OFF
2008-06-09,10:37:26.979817,M15,ON
2008-06-09,10:37:27.579868,M16,ON
2008-06-09,10:37:28.708956,M17,ON
2008-06-09,10:37:29.272013,M15,OFF
2008-06-09,10:37:30.56916,M14,OFF
2008-06-09,10:37:30.737241,M16,OFF
2008-06-09,10:37:31.537271,M16,ON
2008-06-09,10:37:31.705322,M15,ON
2008-06-09,10:37:32.293294,M14,ON
2008-06-09,10:37:33.494255,M13,ON
2008-06-09,10:37:33.933123,M17,OFF
2008-06-09,10:37:34.94585,M16,OFF
2008-06-09,10:37:35.126907,M15,OFF
2008-06-09,10:37:38.972774,M14,OFF
2008-06-09,10:37:41.415542,M13,OFF
2008-06-09,10:37:47.497189,M13,ON
2008-06-09,10:37:48.517885,M13,OFF
2008-06-09,10:37:49.471881,M13,ON
2008-06-09,10:37:49.471881,M14,ON
2008-06-09,10:37:51.607983,M13,OFF
2008-06-09,10:37:55.472336,M14,OFF
