date,time,sensor,message
2008-06-09,14:33:22.533578,M23,ON
2008-06-09,14:33:22.533578,M01,ON
2008-06-09,14:33:23.329525,M08,ON
2008-06-09,14:33:23.54472,M07,ON
2008-06-09,14:33:24.320323,M09,ON
2008-06-09,14:33:24.804204,M23,OFF
2008-06-09,14:33:25.464108,M14,ON
2008-06-09,14:33:25.718014,M01,OFF
2008-06-09,14:33:26.472809,M08,OFF
2008-06-09,14:33:26.615849,M07,OFF
2008-06-09,14:33:27.17649,M13,ON
2008-06-09,14:33:27.17649,M09,OFF
2008-06-09,14:33:28.485229,I08,ABSENT
2008-06-09,14:33:30.406757,M14,OFF
2008-06-09,14:33:34.631037,M13,OFF
2008-06-09,14:33:34.919126,M13,ON
2008-06-09,14:33:38.408085,M13,OFF
2008-06-09,14:33:39.11893,M13,ON
2008-06-09,14:33:45.441214,M13,OFF
2008-06-09,14:33:53.258984,M13,ON
2008-06-09,14:34:00.393123,M13,OFF
2008-06-09,14:34:02.230547,M13,ON
2008-06-09,14:34:05,asterisk,START
2008-06-09,14:34:09.615686,M13,OFF
2008-06-09,14:34:33.132603,M13,ON
2008-06-09,14:34:36.666626,M13,OFF
2008-06-09,14:35:02.952969,M13,ON
2008-06-09,14:35:04,asterisk,END
