date,time,sensor,message
2008-06-04,12:56:03.599219,M17,OFF
2008-06-04,12:56:03.740279,M17,ON
2008-06-04,12:56:04.459127,D01,OPEN
2008-06-04,12:56:06.388598,I03,ABSENT
2008-06-04,12:56:07.560267,M17,OFF
2008-06-04,12:56:15.67938,D01,CLOSE
2008-06-04,12:56:16.471088,M17,ON
2008-06-04,12:56:22.25877,AD1-B,0.0323442
2008-06-04,12:56:22.25877,AD1-C,0.0345708
2008-06-04,12:56:22.873667,M17,OFF
2008-06-04,12:56:25.5017,AD1-C,0.428874
2008-06-04,12:56:28.24154,AD1-B,0.133674
2008-06-04,12:56:28.24154,AD1-C,0.407155
2008-06-04,12:56:28.521087,M17,ON
2008-06-04,12:56:30.977331,M17,OFF
2008-06-04,12:56:31.106354,AD1-C,0.143283
2008-06-04,12:56:33.846535,M17,ON
2008-06-04,12:56:37.50853,M17,OFF
2008-06-04,12:56:39.496946,M17,ON
2008-06-04,12:56:41.784385,M16,ON
2008-06-04,12:56:42.444228,M15,ON
2008-06-04,12:56:43.755875,M14,ON
2008-06-04,12:56:44.87363,M17,OFF
2008-06-04,12:56:47.166019,M15,OFF
2008-06-04,12:56:47.326041,M16,OFF
2008-06-04,12:56:54.734035,M13,ON
2008-06-04,12:56:55.965921,M13,OFF
2008-06-04,12:56:59.175188,M13,ON
2008-06-04,12:57:00.953354,M13,OFF
2008-06-04,12:57:04.780849,M14,OFF
