date,time,sensor,message
2008-04-15,13:39:51.904463,D01,OPEN
2008-04-15,13:39:52.38475,AD1-A,2.8577
2008-04-15,13:39:52.597275,M17,ON
2008-04-15,13:39:53.389095,I03,ABSENT
2008-04-15,13:39:54.549783,D01,CLOSE
2008-04-15,13:39:58.27794,AD1-C,0.0376178
2008-04-15,13:40:00.283184,M17,OFF
2008-04-15,13:40:01.27008,AD1-C,0.411139
2008-04-15,13:40:02.505757,M17,ON
2008-04-15,13:40:04.18625,AD1-A,2.8327
2008-04-15,13:40:04.18625,AD1-C,0.465241
2008-04-15,13:40:04.547775,M16,ON
2008-04-15,13:40:05.106739,M15,ON
2008-04-15,13:40:05.801793,M14,ON
2008-04-15,13:40:07.18923,AD1-C,0.0600009
2008-04-15,13:40:07.18923,M17,OFF
2008-04-15,13:40:09.395132,M14,OFF
2008-04-15,13:40:09.592146,M17,ON
2008-04-15,13:40:11.140898,M17,OFF
2008-04-15,13:40:11.442827,M16,OFF
2008-04-15,13:40:12.7964,M15,OFF
2008-04-15,13:40:15.766639,M16,ON
2008-04-15,13:40:16.649537,M15,ON
2008-04-15,13:40:17.613502,M14,ON
2008-04-15,13:40:20.323096,M16,OFF
2008-04-15,13:40:21.978702,M15,OFF
2008-04-15,13:40:23.502267,M13,ON
2008-04-15,13:40:26.510637,M13,OFF
2008-04-15,13:40:26.803662,M14,ON
2008-04-15,13:40:31.478079,M14,OFF
