date,time,sensor,message
2008-06-04,12:57:34.513973,M13,ON
2008-06-04,12:57:35.618647,M14,ON
2008-06-04,12:57:36.756347,M13,OFF
2008-06-04,12:57:36.908381,M13,ON
2008-06-04,12:57:37.52016,M14,OFF
2008-06-04,12:57:38.211933,M14,ON
2008-06-04,12:57:39.234681,M13,OFF
2008-06-04,12:57:44.753082,M14,ON
2008-06-04,12:57:47.389348,M15,ON
2008-06-04,12:57:47.881232,M16,ON
2008-06-04,12:57:48.822027,M14,OFF
2008-06-04,12:57:50.15467,M17,ON
2008-06-04,12:57:52.557142,M15,OFF
2008-06-04,12:57:53.443918,M16,OFF
2008-06-04,12:57:54.196768,M17,OFF
2008-06-04,12:57:56.707986,M17,ON
2008-06-04,12:57:58.551498,M16,ON
2008-06-04,12:57:58.7115,M15,ON
2008-06-04,12:58:00.998835,M17,OFF
2008-06-04,12:58:00.998835,M14,ON
2008-06-04,12:58:02.9874,M16,OFF
2008-06-04,12:58:04.930417,M16,ON
2008-06-04,12:58:05.908506,M14,OFF
2008-06-04,12:58:06.33854,M15,OFF
2008-06-04,12:58:06.72597,M17,ON
2008-06-04,12:58:07.541683,M16,OFF
2008-06-04,12:58:12.636261,M18,ON
2008-06-04,12:58:13.26146,M17,OFF
2008-06-04,12:58:13.768972,M17,ON
2008-06-04,12:58:17.540097,M18,OFF
2008-06-04,12:58:18.15064,M17,OFF
2008-06-04,12:58:23.915855,M17,ON
2008-06-04,12:58:25.972275,M18,ON
