date,time,sensor,message
2008-04-04,13:36:37.583375,M01,ON
2008-04-04,13:36:37.6492,M23,ON
2008-04-04,13:36:38.726109,M07,ON
2008-04-04,13:36:38.88714,M08,ON
2008-04-04,13:36:39.710889,M09,ON
2008-04-04,13:36:40.439748,M14,ON
2008-04-04,13:36:40.718667,M23,OFF
2008-04-04,13:36:41.518571,M01,OFF
2008-04-04,13:36:42.30489,M08,OFF
2008-04-04,13:36:42.669583,M07,OFF
2008-04-04,13:36:43.205556,M09,OFF
2008-04-04,13:36:43.782611,M13,ON
2008-04-04,13:36:44.671702,M14,OFF
2008-04-04,13:36:46.370901,I08,ABSENT
2008-04-04,13:36:55.440542,M13,OFF
2008-04-04,13:36:57.476422,M13,ON
2008-04-04,13:37:05.469771,M13,OFF
2008-04-04,13:37:11.56292,M13,ON
2008-04-04,13:37:20.438307,M13,OFF
2008-04-04,13:37:20.588332,M13,ON
2008-04-04,13:37:21.589989,M13,OFF
2008-04-04,13:37:21.979886,M13,ON
2008-04-04,13:37:23.61644,M13,OFF
2008-04-04,13:37:28.847022,M13,ON
2008-04-04,13:37:32.379087,M13,ON
2008-04-04,13:37:32.75161,M13,OFF
2008-04-04,13:37:37.524879,M13,OFF
2008-04-04,13:37:38.317732,M13,ON
2008-04-04,13:37:57.642416,M13,OFF
2008-04-04,13:37:57.803432,M13,ON
2008-04-04,13:38:04.471894,M13,OFF
2008-04-04,13:38:06.468782,M13,ON
2008-04-04,13:38:08.332337,M13,OFF
2008-04-04,13:38:09.524017,M13,ON
2008-04-04,13:38:14.653257,M13,OFF
2008-04-04,13:38:15.470387,M13,ON
2008-04-04,13:38:17.355525,M13,OFF
2008-04-04,13:38:19.129674,M13,ON
2008-04-04,13:38:26,asterisk,START
2008-04-04,13:38:27.516808,M13,OFF
2008-04-04,13:38:47.456681,M13,ON
2008-04-04,13:38:51.917398,M13,OFF
2008-04-04,13:39:10.709857,M13,ON
2008-04-04,13:39:15.454273,M13,OFF
2008-04-04,13:39:39.4901,M13,ON
2008-04-04,13:39:43.154054,M13,OFF
2008-04-04,13:40:04.479349,M13,ON
2008-04-04,13:40:06,asterisk,END
