date,time,sensor,message
2008-06-09,14:36:35.91545,M17,OFF
2008-06-09,14:36:36.327685,D01,OPEN
2008-06-09,14:36:38.22981,I01,ABSENT
2008-06-09,14:36:40.613263,M17,OFF
2008-06-09,14:36:42.916703,I04,ABSENT
2008-06-09,14:36:44.95338,I05,ABSENT
2008-06-09,14:36:46.830057,I03,ABSENT
2008-06-09,14:36:50.6333,M17,ON
2008-06-09,14:36:51.28313,D01,CLOSE
2008-06-09,14:36:52.596753,I07,ABSENT
2008-06-09,14:36:55.506382,M17,OFF
2008-06-09,14:36:58.80464,M17,ON
2008-06-09,14:37:03.746343,M17,OFF
2008-06-09,14:37:04.22254,AD1-B,0.0366021
2008-06-09,14:37:04.22254,AD1-C,0.0505476
2008-06-09,14:37:05.951724,M17,ON
2008-06-09,14:37:07.1427,AD1-C,0.0734777
2008-06-09,14:37:07.1427,AD1-B,0.0609775
2008-06-09,14:37:10.510473,M17,OFF
2008-06-09,14:37:13.572,AD1-A,2.80457
2008-06-09,14:37:13.763532,M17,ON
2008-06-09,14:37:15.988896,M17,OFF
2008-06-09,14:37:16.116917,AD1-A,2.89973
2008-06-09,14:37:16.614794,M17,ON
2008-06-09,14:37:17.666429,M17,OFF
2008-06-09,14:37:19.24024,AD1-A,3.00684
2008-06-09,14:37:22.18189,AD1-A,3.08177
2008-06-09,14:37:25.2396,AD1-A,3.14138
2008-06-09,14:37:28.27699,AD1-A,3.18333
2008-06-09,14:37:29.696298,M17,ON
2008-06-09,14:37:31.1691,AD1-A,3.227
2008-06-09,14:37:34.22053,AD1-A,3.25239
2008-06-09,14:37:34.547986,M17,OFF
2008-06-09,14:37:41.404927,M17,ON
2008-06-09,14:37:43.25059,AD1-A,3.27333
2008-06-09,14:37:47.544063,M17,OFF
2008-06-09,14:37:48.298855,M17,ON
2008-06-09,14:37:54.635529,M17,OFF
2008-06-09,14:37:55.18482,AD1-A,3.29872
2008-06-09,14:38:01.13058,AD1-A,3.327
2008-06-09,14:38:05.330018,M17,ON
2008-06-09,14:38:07.478198,M17,OFF
2008-06-09,14:38:10.23054,AD1-A,3.25622
2008-06-09,14:38:16.21571,AD1-A,3.21841
2008-06-09,14:38:25.27043,AD1-A,3.19247
2008-06-09,14:38:29.251864,M17,ON
2008-06-09,14:38:30.341593,M17,OFF
2008-06-09,14:38:30.739441,M17,ON
2008-06-09,14:38:31.4362,AD1-A,3.15161
2008-06-09,14:38:32.723943,M17,OFF
2008-06-09,14:38:34.1164,AD1-A,3.17591
2008-06-09,14:38:37.13975,AD1-A,3.15435
2008-06-09,14:38:40.27158,AD1-A,3.18466
2008-06-09,14:38:43.308,AD1-A,3.157
2008-06-09,14:38:46.8574,AD1-A,3.1327
2008-06-09,14:38:48.511388,M17,ON
2008-06-09,14:38:50.249548,M17,OFF
2008-06-09,14:39:01.7205,AD1-A,3.1631
2008-06-09,14:39:04.28946,AD1-A,3.13239
2008-06-09,14:39:07.5205,AD1-A,3.17583
2008-06-09,14:39:10.29353,AD1-A,3.20005
2008-06-09,14:39:13.28495,AD1-A,3.13427
2008-06-09,14:39:16.1375,AD1-A,3.16247
2008-06-09,14:39:19.13447,AD1-A,3.12466
2008-06-09,14:39:22.1264,AD1-A,3.17731
2008-06-09,14:39:43.29892,AD1-A,3.14653
2008-06-09,14:39:46.17218,AD1-A,3.12005
2008-06-09,14:39:46.557131,M17,ON
2008-06-09,14:39:48.437579,M17,OFF
2008-06-09,14:39:49.21366,AD1-A,3.17638
2008-06-09,14:39:49.803161,M17,ON
2008-06-09,14:39:50.92286,M17,OFF
2008-06-09,14:39:52.18552,AD1-A,3.1295
2008-06-09,14:39:55.17907,AD1-A,3.177
2008-06-09,14:39:58.1903,AD1-A,3.13622
2008-06-09,14:40:01.23289,AD1-A,3.17927
2008-06-09,14:40:04.28985,AD1-A,3.11849
2008-06-09,14:40:04.892833,M17,ON
2008-06-09,14:40:05.886513,M17,OFF
2008-06-09,14:40:07.418,AD1-A,3.16395
2008-06-09,14:40:10.24671,AD1-A,3.10833
2008-06-09,14:40:13.2125,AD1-A,3.02325
2008-06-09,14:40:16.28467,AD1-A,2.98059
2008-06-09,14:40:19.7902,AD1-A,2.93794
2008-06-09,14:40:22.18139,AD1-A,2.90504
2008-06-09,14:40:31.10989,AD1-A,2.92833
2008-06-09,14:40:34.16133,AD1-A,2.97598
2008-06-09,14:40:40.8448,AD1-A,2.93965
2008-06-09,14:40:46.18769,AD1-A,2.98294
2008-06-09,14:40:49.5998,AD1-A,2.9595
2008-06-09,14:40:52.21335,AD1-A,2.98426
