date,time,sensor,message
2008-04-11,11:21:08.251198,D01,OPEN
2008-04-11,11:21:08.596066,M17,ON
2008-04-11,11:21:09.680783,I03,ABSENT
2008-04-11,11:21:11.109356,D01,CLOSE
2008-04-11,11:21:14.371694,M17,OFF
2008-04-11,11:21:16.26537,AD1-A,2.84176
2008-04-11,11:21:16.26537,AD1-B,0.0440632
2008-04-11,11:21:16.26537,AD1-C,0.0400006
2008-04-11,11:21:19.219,AD1-B,0.142463
2008-04-11,11:21:19.219,AD1-C,0.339341
2008-04-11,11:21:19.573771,M17,ON
2008-04-11,11:21:22.106,AD1-C,0.146018
2008-04-11,11:21:24.448895,M16,ON
2008-04-11,11:21:24.726988,M15,ON
2008-04-11,11:21:25.452017,M14,ON
2008-04-11,11:21:28.460266,M17,OFF
2008-04-11,11:21:28.603316,M13,ON
2008-04-11,11:21:29.811242,M15,OFF
2008-04-11,11:21:29.953307,M16,OFF
2008-04-11,11:21:30.544201,M13,OFF
2008-04-11,11:21:30.68925,M13,ON
2008-04-11,11:21:32.340895,M13,OFF
2008-04-11,11:21:33.236707,M13,ON
2008-04-11,11:21:35.232112,M14,OFF
2008-04-11,11:21:35.56149,M13,OFF
2008-04-11,11:21:51.689435,M13,ON
2008-04-11,11:21:53.401986,M13,OFF
2008-04-11,11:21:59.544538,M13,ON
2008-04-11,11:22:01.552994,M13,OFF
