date,time,sensor,message
2008-04-11,11:22:44.182222,M14,ON
2008-04-11,11:22:44.600115,M13,ON
2008-04-11,11:22:46.24707,M14,OFF
2008-04-11,11:22:46.641627,M13,OFF
2008-04-11,11:22:46.641627,M14,ON
2008-04-11,11:22:51.839061,M15,ON
2008-04-11,11:22:52.518882,M16,ON
2008-04-11,11:22:53.526556,M17,ON
2008-04-11,11:22:55.746928,M14,OFF
2008-04-11,11:22:56.108828,M16,OFF
2008-04-11,11:22:57.10631,M15,OFF
2008-04-11,11:22:59.709826,M17,OFF
2008-04-11,11:23:13.1414,AD1-B,0.0400006
2008-04-11,11:23:13.1414,AD1-C,0.0370318
2008-04-11,11:23:16.809,AD1-B,0.13344
2008-04-11,11:23:16.809,AD1-C,0.320005
2008-04-11,11:23:27.602124,M17,ON
2008-04-11,11:23:29.462671,M17,OFF
2008-04-11,11:24:29.330681,M17,ON
2008-04-11,11:24:31.549754,M17,OFF
2008-04-11,11:24:42.161522,M17,ON
2008-04-11,11:24:43.827071,M17,OFF
