date,time,sensor,message
2008-04-11,11:14:37.977097,M13,ON
2008-04-11,11:14:41.341366,M14,ON
2008-04-11,11:14:42.161271,M15,ON
2008-04-11,11:14:42.791214,M16,ON
2008-04-11,11:14:43.161239,M13,OFF
2008-04-11,11:14:43.715118,M17,ON
2008-04-11,11:14:43.715118,M15,OFF
2008-04-11,11:14:45.226699,M14,OFF
2008-04-11,11:14:46.13479,M16,OFF
2008-04-11,11:14:47.250121,M17,OFF
2008-04-11,11:14:49.1592,AD1-B,0.0333989
2008-04-11,11:14:52.4722,AD1-B,0.435007
2008-04-11,11:14:55.13866,AD1-B,0.531297
2008-04-11,11:15:07.1062,AD1-B,0.490984
2008-04-11,11:15:10.19936,AD1-B,0.319302
2008-04-11,11:15:11.147657,D01,OPEN
2008-04-11,11:15:11.45066,M17,ON
2008-04-11,11:15:13.27114,AD1-B,0.432077
2008-04-11,11:15:13.555,D01,CLOSE
2008-04-11,11:15:23.7454,M18,ON
