date,time,sensor,message
2008-06-09,14:10:31.764943,M13,OFF
2008-06-09,14:10:34.763139,M13,ON
2008-06-09,14:10:44.8401,M14,ON
2008-06-09,14:10:46.468722,M15,ON
2008-06-09,14:10:46.834603,M16,ON
2008-06-09,14:10:47.917307,M17,ON
2008-06-09,14:10:48.620132,M13,OFF
2008-06-09,14:10:48.620132,M15,OFF
2008-06-09,14:10:48.938033,M14,OFF
2008-06-09,14:10:49.559856,M16,OFF
2008-06-09,14:10:52.25657,AD1-B,0.0354302
2008-06-09,14:10:52.685717,M17,OFF
2008-06-09,14:10:55.1897,AD1-B,0.290004
2008-06-09,14:11:04.10475,AD1-B,0.453132
2008-06-09,14:11:10.22786,AD1-B,0.47782
2008-06-09,14:11:16.1111,AD1-B,0.517039
2008-06-09,14:11:16.1111,M17,ON
2008-06-09,14:11:17.706647,M17,OFF
2008-06-09,14:11:19.7267,AD1-B,0.456843
2008-06-09,14:11:24.197063,M18,ON
2008-06-09,14:11:24.502031,M17,ON
