date,time,sensor,message
2008-04-15,09:57:57.13878,M13,ON
2008-04-15,09:58:04.33221,M14,ON
2008-04-15,09:58:05.270027,M15,ON
2008-04-15,09:58:05.592944,M16,ON
2008-04-15,09:58:06.768616,M17,ON
2008-04-15,09:58:07.112593,M13,OFF
2008-04-15,09:58:07.893326,M14,OFF
2008-04-15,09:58:08.424146,M15,OFF
2008-04-15,09:58:09.486846,M16,OFF
2008-04-15,09:58:16.847505,M17,OFF
2008-04-15,09:58:17.347348,M17,ON
2008-04-15,09:58:18.464043,M17,OFF
2008-04-15,09:58:48.939016,M17,ON
2008-04-15,09:58:51.238439,M17,OFF
2008-04-15,09:58:54.448714,M17,ON
2008-04-15,09:58:57.93676,M17,OFF
2008-04-15,10:00:48.937081,M18,ON
2008-04-15,10:00:50.642558,M18,OFF
2008-04-15,10:00:51.525308,M17,ON
