date,time,sensor,message
2008-06-09,14:21:14.138155,M17,ON
2008-06-09,14:21:19.76766,AD1-C,0.0390631
2008-06-09,14:21:19.76766,AD1-A,2.84254
2008-06-09,14:21:19.76766,M17,OFF
2008-06-09,14:21:22.3857,AD1-C,0.209886
2008-06-09,14:21:25.29,AD1-B,0.035899
2008-06-09,14:21:25.29,AD1-C,0.269223
2008-06-09,14:21:27.287386,M17,ON
2008-06-09,14:21:28.1018,AD1-C,0.226918
2008-06-09,14:21:28.1018,AD1-B,0.0657823
2008-06-09,14:21:34.83747,M17,OFF
2008-06-09,14:21:35.6136,M17,ON
2008-06-09,14:21:39.695347,M16,ON
2008-06-09,14:21:39.695347,M15,ON
2008-06-09,14:21:40.741038,M14,ON
2008-06-09,14:21:41.939648,M13,ON
2008-06-09,14:21:42.243663,M17,OFF
2008-06-09,14:21:43.564256,M15,OFF
2008-06-09,14:21:43.564256,M16,OFF
2008-06-09,14:21:45.41819,M14,OFF
2008-06-09,14:21:51.553611,M13,OFF
2008-06-09,14:22:00.147345,M13,ON
2008-06-09,14:22:03.964954,M13,OFF
2008-06-09,14:22:07.546056,M13,ON
