date,time,sensor,message
2008-06-04,10:17:13.587553,M01,ON
2008-06-04,10:17:15.159694,M07,ON
2008-06-04,10:17:15.465791,M08,ON
2008-06-04,10:17:17.206487,M14,ON
2008-06-04,10:17:17.519471,M23,OFF
2008-06-04,10:17:17.5593,M07,OFF
2008-06-04,10:17:18.473146,M08,OFF
2008-06-04,10:17:18.660174,M01,OFF
2008-06-04,10:17:18.847105,M13,ON
2008-06-04,10:17:21.24469,M14,OFF
2008-06-04,10:17:21.450357,I08,ABSENT
2008-06-04,10:17:32.982384,M13,OFF
2008-06-04,10:17:36.212683,M13,ON
2008-06-04,10:17:37.557818,M13,OFF
2008-06-04,10:17:37.758844,M13,ON
2008-06-04,10:17:42.542117,M13,OFF
2008-06-04,10:17:52.679359,M13,ON
2008-06-04,10:17:55.578604,M13,OFF
2008-06-04,10:17:57.375119,M13,ON
2008-06-04,10:18:00.897159,M13,OFF
2008-06-04,10:18:05.907028,M13,ON
2008-06-04,10:18:12.122394,M13,OFF
2008-06-04,10:18:12.4683,M13,ON
2008-06-04,10:18:21.245734,M13,ON
2008-06-04,10:18:21.81627,M13,OFF
2008-06-04,10:18:34.45291,M13,OFF
2008-06-04,10:18:34.652835,M13,ON
2008-06-04,10:18:41.96061,M13,OFF
2008-06-04,10:18:48.31079,M13,ON
2008-06-04,10:18:49.874428,M13,OFF
2008-06-04,10:18:54.759122,M13,ON
2008-06-04,10:18:56.152733,M13,OFF
2008-06-04,10:19:02.504006,M13,ON
2008-06-04,10:19:21.748206,M13,OFF
2008-06-04,10:19:22.552023,M13,ON
2008-06-04,10:19:24.887561,M13,OFF
2008-06-04,10:19:26.23579,M13,ON
2008-06-04,10:19:28.743881,M13,OFF
2008-06-04,10:19:32.832024,M13,ON
2008-06-04,10:19:36.56167,M13,OFF
2008-06-04,10:19:36.662018,M13,ON
2008-06-04,10:19:38.87556,M13,OFF
2008-06-04,10:20:07.72119,M13,ON
2008-06-04,10:20:09.462692,M13,OFF
2008-06-04,10:20:26.837337,M13,ON
2008-06-04,10:20:28.679873,M13,OFF
2008-06-04,10:20:36.675216,M13,ON
