date,time,sensor,message
2008-06-09,10:38:13.517596,M14,OFF
2008-06-09,10:38:14.108404,M14,ON
2008-06-09,10:38:14.288363,M13,ON
2008-06-09,10:38:14.829212,M15,ON
2008-06-09,10:38:15.273097,M16,ON
2008-06-09,10:38:16.546785,M13,OFF
2008-06-09,10:38:16.546785,M17,ON
2008-06-09,10:38:17.635451,M16,OFF
2008-06-09,10:38:17.940358,M14,OFF
2008-06-09,10:38:18.516218,M15,OFF
2008-06-09,10:38:18.671233,M17,OFF
2008-06-09,10:38:19.52399,M17,ON
2008-06-09,10:38:20.33821,M16,ON
2008-06-09,10:38:20.410746,M15,ON
2008-06-09,10:38:20.922597,M14,ON
2008-06-09,10:38:22.555278,M17,OFF
2008-06-09,10:38:22.555278,M16,OFF
2008-06-09,10:38:23.784934,M15,OFF
2008-06-09,10:38:24.41861,M14,OFF
2008-06-09,10:38:24.516741,M14,ON
2008-06-09,10:38:26.122282,M15,ON
2008-06-09,10:38:26.69812,M16,ON
2008-06-09,10:38:29.14343,M17,ON
2008-06-09,10:38:29.935217,M14,OFF
2008-06-09,10:38:31.551818,M16,OFF
2008-06-09,10:38:32.447601,M15,OFF
2008-06-09,10:38:42.2416,M17,OFF
2008-06-09,10:38:43.22366,AD1-A,2.79887
2008-06-09,10:39:07.454114,M17,ON
2008-06-09,10:39:13.1488,AD1-A,2.82004
2008-06-09,10:39:15.379895,M18,ON
2008-06-09,10:39:19.652669,M18,OFF
2008-06-09,10:39:21.662112,M17,OFF
2008-06-09,10:39:23.901499,M17,ON
2008-06-09,10:39:25.519087,M18,ON
2008-06-09,10:39:27.386605,M18,OFF
2008-06-09,10:39:30.156962,M17,OFF
2008-06-09,10:39:39.402527,M17,ON
2008-06-09,10:39:44.218127,M17,OFF
2008-06-09,10:39:48.162516,M17,ON
2008-06-09,10:39:52.918506,M18,ON
2008-06-09,10:39:54.123238,M17,OFF
2008-06-09,10:39:54.33113,M17,ON
2008-06-09,10:39:55.636922,M17,OFF
2008-06-09,10:39:57.345748,M18,OFF
2008-06-09,10:40:00.247242,M18,ON
2008-06-09,10:40:00.900074,M17,ON
