date,time,sensor,message
2008-06-09,11:14:15.50679,M23,ON
2008-06-09,11:14:15.507487,M01,ON
2008-06-09,11:14:16.659132,M07,ON
2008-06-09,11:14:17.943793,M06,ON
2008-06-09,11:14:20.729075,M23,OFF
2008-06-09,11:14:20.99186,M07,OFF
2008-06-09,11:14:21.118912,M07,ON
2008-06-09,11:14:21.328926,M01,OFF
2008-06-09,11:14:22.24681,M08,ON
2008-06-09,11:14:22.771527,M09,ON
2008-06-09,11:14:23.478284,M14,ON
2008-06-09,11:14:23.769265,M06,OFF
2008-06-09,11:14:24.241128,M07,OFF
2008-06-09,11:14:24.392112,M08,OFF
2008-06-09,11:14:25.93661,M09,OFF
2008-06-09,11:14:27.89105,M14,OFF
2008-06-09,11:14:29.719548,I08,ABSENT
2008-06-09,11:14:32.149861,M13,ON
2008-06-09,11:14:32.939715,M14,ON
2008-06-09,11:14:33.809419,M13,ON
2008-06-09,11:14:33.96644,M14,OFF
2008-06-09,11:14:36.354818,M13,ON
2008-06-09,11:14:41.253632,M13,OFF
2008-06-09,11:14:42.469334,M13,ON
2008-06-09,11:14:43.548056,M13,OFF
2008-06-09,11:14:48.66836,M13,ON
2008-06-09,11:14:49.794527,M13,OFF
2008-06-09,11:14:50.873575,M13,ON
2008-06-09,11:14:53.134779,M14,ON
2008-06-09,11:14:54.904934,M14,OFF
2008-06-09,11:14:56.589036,M14,ON
2008-06-09,11:14:57.96774,M13,OFF
2008-06-09,11:14:58.727554,M14,OFF
2008-06-09,11:15:02.38252,M14,ON
2008-06-09,11:15:04.437316,M14,OFF
2008-06-09,11:15:05.524197,M14,ON
2008-06-09,11:15:05.6932,M13,ON
2008-06-09,11:15:07.4599,M13,OFF
2008-06-09,11:15:08.79767,M14,OFF
2008-06-09,11:15:15.551741,M13,ON
2008-06-09,11:15:16.581822,M13,OFF
2008-06-09,11:15:18.694992,M13,ON
2008-06-09,11:15:24.684797,M13,OFF
2008-06-09,11:15:50.375924,M13,ON
2008-06-09,11:15:52.70129,M13,OFF
2008-06-09,11:15:57.485187,M13,ON
2008-06-09,11:15:59.324266,M13,OFF
2008-06-09,11:15:59.48835,M13,ON
2008-06-09,11:16:01.686543,M13,OFF
2008-06-09,11:16:03.78662,M13,ON
2008-06-09,11:16:08.126719,M13,OFF
2008-06-09,11:16:08.919742,M13,ON
2008-06-09,11:16:11.424801,M13,OFF
2008-06-09,11:16:13.91521,M13,ON
2008-06-09,11:16:16.33524,M13,OFF
2008-06-09,11:16:17,asterisk,START
2008-06-09,11:16:27.795399,M13,ON
2008-06-09,11:16:30.113983,M13,ON
2008-06-09,11:16:31.452667,M13,OFF
2008-06-09,11:16:33.546044,M13,ON
2008-06-09,11:16:40.512432,M13,OFF
2008-06-09,11:16:42.97688,M13,ON
2008-06-09,11:16:43.511915,M13,OFF
2008-06-09,11:18:16.550723,M13,ON
2008-06-09,11:18:18,asterisk,END
2008-06-09,11:18:18.730062,M14,ON
