date,time,sensor,message
2008-04-15,16:08:36.731478,M14,ON
2008-04-15,16:08:37.523343,M15,ON
2008-04-15,16:08:37.862265,M16,ON
2008-04-15,16:08:37.862265,M13,OFF
2008-04-15,16:08:39.21841,M17,ON
2008-04-15,16:08:39.89366,M14,OFF
2008-04-15,16:08:40.853344,M15,OFF
2008-04-15,16:08:40.853344,M16,OFF
2008-04-15,16:08:43.22778,AD1-B,0.0356255
2008-04-15,16:08:43.806776,M17,OFF
2008-04-15,16:08:46.1147,AD1-B,0.121916
2008-04-15,16:08:49.14667,AD1-B,0.28934
2008-04-15,16:08:52.28756,AD1-B,0.313442
2008-04-15,16:08:58.4048,AD1-B,0.358091
2008-04-15,16:09:01.287,AD1-B,0.312388
2008-04-15,16:09:03.54502,M17,ON
2008-04-15,16:09:04.19849,AD1-B,0.365006
2008-04-15,16:09:05.484423,M17,OFF
2008-04-15,16:09:07.27932,AD1-B,0.338755
2008-04-15,16:09:08.46651,M17,ON
2008-04-15,16:09:10.26022,AD1-B,0.378443
2008-04-15,16:09:11.4757,M18,ON
