date,time,sensor,message
2008-06-04,14:11:35.550001,M13,ON
2008-06-04,14:11:38.335175,M14,ON
2008-06-04,14:11:39.727802,M15,ON
2008-06-04,14:11:40.35713,M16,ON
2008-06-04,14:11:41.532345,M17,ON
2008-06-04,14:11:41.63462,M13,OFF
2008-06-04,14:11:42.701205,M14,OFF
2008-06-04,14:11:42.701205,M15,OFF
2008-06-04,14:11:44.270279,M16,OFF
2008-06-04,14:11:50.561467,M17,OFF
2008-06-04,14:11:59.11691,M18,ON
2008-06-04,14:11:59.466606,M17,ON
2008-06-04,14:12:01.465119,M17,OFF
2008-06-04,14:12:04.877109,M17,ON
2008-06-04,14:12:05.616961,M18,OFF
2008-06-04,14:12:05.936976,M18,ON
2008-06-04,14:12:06.439012,M17,OFF
2008-06-04,14:12:07.965109,M17,ON
2008-06-04,14:12:14.989913,M18,OFF
2008-06-04,14:12:16.969332,M17,OFF
2008-06-04,14:12:18.281961,M17,ON
2008-06-04,14:12:18.60985,D01,OPEN
2008-06-04,14:12:20.892212,I01,PRESENT
2008-06-04,14:12:22.697691,M17,OFF
2008-06-04,14:12:23.51599,M17,ON
2008-06-04,14:12:26.711538,D01,CLOSE
2008-06-04,14:12:28.502046,M17,OFF
2008-06-04,14:12:28.832911,M17,ON
2008-06-04,14:12:30.958324,M18,ON
