date,time,sensor,message
2008-04-04,12:35:02.226475,M14,ON
2008-04-04,12:35:04.249915,M15,ON
2008-04-04,12:35:04.689817,M16,ON
2008-04-04,12:35:05.630524,M13,OFF
2008-04-04,12:35:05.78357,M17,ON
2008-04-04,12:35:07.213084,M14,OFF
2008-04-04,12:35:07.606979,M16,OFF
2008-04-04,12:35:07.981866,M15,OFF
2008-04-04,12:35:08.922612,M17,OFF
2008-04-04,12:35:09.5363,AD1-B,0.0568368
2008-04-04,12:35:15.10852,AD1-B,0.235004
2008-04-04,12:35:16.824436,M17,ON
2008-04-04,12:35:18.849942,M17,OFF
2008-04-04,12:35:26.616831,M17,ON
2008-04-04,12:35:33.872103,M18,ON
2008-04-04,12:35:37.616406,M17,OFF
