date,time,sensor,message
2008-04-10,09:42:10.431269,M14,ON
2008-04-10,09:42:11.330044,M13,OFF
2008-04-10,09:42:11.962965,M13,ON
2008-04-10,09:42:12.619801,M15,ON
2008-04-10,09:42:12.92274,M16,ON
2008-04-10,09:42:13.51462,M13,OFF
2008-04-10,09:42:13.834642,M17,ON
2008-04-10,09:42:14.6827,M14,OFF
2008-04-10,09:42:15.527818,M16,OFF
2008-04-10,09:42:15.693863,M15,OFF
2008-04-10,09:42:16.754865,M17,OFF
2008-04-10,09:42:18.23945,AD1-B,0.0471882
2008-04-10,09:42:36.13368,AD1-B,0.471804
2008-04-10,09:42:38.28551,M17,ON
2008-04-10,09:42:39.3555,AD1-B,0.206527
2008-04-10,09:42:42.817776,M17,OFF
2008-04-10,09:42:47.36891,M17,ON
2008-04-10,09:42:47.517747,I07,ABSENT
2008-04-10,09:42:51.11717,AD1-B,0.0430475
2008-04-10,09:42:52.316343,M17,OFF
2008-04-10,09:42:54.837,AD1-B,0.280981
2008-04-10,09:42:57.625798,M17,ON
2008-04-10,09:42:57.995,AD1-B,0.438796
2008-04-10,09:43:00.19069,AD1-B,0.103088
2008-04-10,09:43:00.517988,M17,OFF
2008-04-10,09:43:03.28218,AD1-A,2.80567
2008-04-10,09:43:06.17399,AD1-A,2.94442
2008-04-10,09:43:08.500842,M16,ON
2008-04-10,09:43:09.26711,AD1-A,3.04005
2008-04-10,09:43:09.552615,M15,ON
2008-04-10,09:43:10.276399,M14,ON
2008-04-10,09:43:12.6974,AD1-A,3.11849
2008-04-10,09:43:13.26263,M15,OFF
2008-04-10,09:43:13.7168,M16,OFF
2008-04-10,09:43:15.29101,AD1-A,3.16716
2008-04-10,09:43:16.708612,M14,OFF
2008-04-10,09:43:18.21228,AD1-A,3.20005
2008-04-10,09:43:19.916802,M15,ON
2008-04-10,09:43:20.75838,M14,ON
2008-04-10,09:43:23.508722,M15,OFF
2008-04-10,09:43:24.2745,AD1-A,3.23927
2008-04-10,09:43:26.798997,M15,ON
2008-04-10,09:43:27.759073,M16,ON
2008-04-10,09:43:28.710955,M14,OFF
2008-04-10,09:43:30.777441,M15,OFF
2008-04-10,09:43:33.11786,AD1-A,3.28005
2008-04-10,09:43:35.938316,M15,ON
2008-04-10,09:43:43.575604,M16,OFF
2008-04-10,09:43:43.865461,M15,OFF
2008-04-10,09:43:44.379422,M16,ON
2008-04-10,09:43:44.903475,M15,ON
2008-04-10,09:43:47.40564,M14,ON
2008-04-10,09:43:47.88866,M16,OFF
2008-04-10,09:43:49.311761,M15,OFF
2008-04-10,09:43:52.517557,M14,OFF
2008-04-10,09:43:56.631419,M14,ON
2008-04-10,09:44:00.501318,M15,ON
2008-04-10,09:44:03.521433,M15,OFF
2008-04-10,09:44:05.42886,M14,OFF
