date,time,sensor,message
2008-04-03,10:55:01.550203,M07,ON
2008-04-03,10:55:01.550203,M08,ON
2008-04-03,10:55:02.334942,M09,ON
2008-04-03,10:55:03.541639,M07,OFF
2008-04-03,10:55:03.541639,M14,ON
2008-04-03,10:55:03.541639,M23,OFF
2008-04-03,10:55:04.133505,M01,OFF
2008-04-03,10:55:04.669285,M08,OFF
2008-04-03,10:55:05.880946,M13,ON
2008-04-03,10:55:06.16895,M09,OFF
2008-04-03,10:55:07.336527,M14,OFF
2008-04-03,10:55:07.573457,I08,ABSENT
2008-04-03,10:55:12.504086,M13,OFF
2008-04-03,10:55:13.402807,M13,ON
2008-04-03,10:55:17.633597,M13,OFF
2008-04-03,10:55:18.503385,M13,ON
2008-04-03,10:55:20.842736,M13,OFF
2008-04-03,10:55:21.526586,M13,ON
2008-04-03,10:55:23.120181,M13,OFF
2008-04-03,10:55:24.540844,M13,ON
2008-04-03,10:55:30.534284,M13,OFF
2008-04-03,10:55:31.802888,M13,ON
2008-04-03,10:55:36.849035,M13,ON
2008-04-03,10:55:42.83648,M13,OFF
2008-04-03,10:55:55.101893,M13,ON
2008-04-03,10:55:58.285984,M13,OFF
2008-04-03,10:55:58.818888,M13,ON
2008-04-03,10:56:09.632506,M13,OFF
2008-04-03,10:56:13.327463,M13,ON
2008-04-03,10:56:21,asterisk,START
2008-04-03,10:56:22.177943,M13,OFF
2008-04-03,10:56:24.493338,M13,ON
2008-04-03,10:56:29.61297,M13,OFF
2008-04-03,10:56:47.7673,M13,ON
2008-04-03,10:56:48,asterisk,END
2008-04-03,10:56:59.836102,I08,PRESENT
2008-04-03,10:57:00.884936,M13,OFF
2008-04-03,10:57:11.316727,M13,ON
