date,time,sensor,message
2008-06-04,09:25:02.928795,M14,ON
2008-06-04,09:25:02.98728,M13,ON
2008-06-04,09:25:06.661174,M13,OFF
2008-06-04,09:25:10.743821,M15,ON
2008-06-04,09:25:11.295681,M16,ON
2008-06-04,09:25:12.337425,M17,ON
2008-06-04,09:25:14.318877,M14,OFF
2008-06-04,09:25:14.589916,M16,OFF
2008-06-04,09:25:14.589916,M18,ON
2008-06-04,09:25:14.589916,M15,OFF
2008-06-04,09:25:17.800588,M17,OFF
2008-06-04,09:25:20.593001,M18,OFF
2008-06-04,09:25:22.482525,M18,ON
2008-06-04,09:25:23.942151,M17,ON
2008-06-04,09:25:26.372095,M17,OFF
2008-06-04,09:25:29.222288,M18,OFF
2008-06-04,09:25:30.891437,M17,ON
2008-06-04,09:25:32.742291,M17,OFF
2008-06-04,09:26:01.560924,M17,ON
2008-06-04,09:26:03.152478,M17,OFF
2008-06-04,09:26:04.670058,M17,ON
2008-06-04,09:26:06.254649,M17,OFF
2008-06-04,09:26:10.669023,M17,ON
2008-06-04,09:26:12.257197,M17,OFF
2008-06-04,09:26:12.857251,M17,ON
2008-06-04,09:26:16.548581,M17,OFF
2008-06-04,09:27:56.115841,M17,ON
2008-06-04,09:27:58.491218,M17,OFF
2008-06-04,09:28:02.874989,M18,ON
2008-06-04,09:28:06.94106,M17,ON
2008-06-04,09:28:07.523742,M18,OFF
