date,time,sensor,message
2008-06-04,10:23:31.499037,D01,OPEN
2008-06-04,10:23:32.516732,M17,ON
2008-06-04,10:23:32.760656,I01,ABSENT
2008-06-04,10:23:33.827398,I02,ABSENT
2008-06-04,10:23:34.763149,M17,OFF
2008-06-04,10:23:37.509444,I05,ABSENT
2008-06-04,10:23:40.542618,M17,ON
2008-06-04,10:23:42.388168,M17,OFF
2008-06-04,10:23:43.4082,AD1-A,2.80684
2008-06-04,10:23:43.538943,I07,ABSENT
2008-06-04,10:23:46.13377,AD1-A,2.90387
2008-06-04,10:23:46.614223,D01,CLOSE
2008-06-04,10:23:47.32907,M17,ON
2008-06-04,10:23:49.146,AD1-A,3.01926
2008-06-04,10:23:52.9777,AD1-A,3.10341
2008-06-04,10:23:52.9777,AD1-B,0.0375787
2008-06-04,10:23:54.292218,M17,OFF
2008-06-04,10:23:55.9051,AD1-C,0.0349615
2008-06-04,10:23:55.9051,AD1-A,3.14763
2008-06-04,10:23:58.24757,AD1-C,0.0666416
2008-06-04,10:23:58.24757,AD1-A,3.18849
2008-06-04,10:23:58.24757,AD1-B,0.122932
2008-06-04,10:23:58.973896,M17,ON
2008-06-04,10:24:00.50,AD1-A,3.23732
2008-06-04,10:24:03.850317,M17,OFF
2008-06-04,10:24:04.26285,AD1-A,3.26419
2008-06-04,10:24:07.639438,M17,ON
2008-06-04,10:24:09.778891,M16,ON
2008-06-04,10:24:10.1821,AD1-A,3.20005
2008-06-04,10:24:11.225705,M17,OFF
2008-06-04,10:24:12.68966,M17,ON
2008-06-04,10:24:13.15563,AD1-A,3.23583
2008-06-04,10:24:13.46158,M16,OFF
2008-06-04,10:24:21.672092,M17,OFF
2008-06-04,10:24:22.1093,AD1-A,3.26966
2008-06-04,10:24:26.369499,M17,ON
2008-06-04,10:24:27.79435,M18,ON
2008-06-04,10:24:29.536037,M18,OFF
2008-06-04,10:24:31.644458,M17,OFF
2008-06-04,10:24:36.627098,M17,ON
2008-06-04,10:24:43.504257,M17,OFF
2008-06-04,10:24:48.346908,M17,ON
2008-06-04,10:24:49.22728,AD1-A,3.30466
2008-06-04,10:24:53.712729,M17,OFF
2008-06-04,10:24:55.9602,M17,ON
2008-06-04,10:25:01.730616,M17,OFF
2008-06-04,10:25:05.219958,M17,ON
2008-06-04,10:25:08.875291,D01,OPEN
2008-06-04,10:25:10.552491,M17,OFF
2008-06-04,10:25:12.948401,I01,PRESENT
2008-06-04,10:25:15.39841,I03,ABSENT
2008-06-04,10:25:17.587162,I03,PRESENT
2008-06-04,10:25:19.566923,D01,CLOSE
2008-06-04,10:25:20.27689,M17,ON
2008-06-04,10:25:22.758549,M17,OFF
2008-06-04,10:25:24.368154,M17,ON
2008-06-04,10:25:24.718069,D01,OPEN
2008-06-04,10:25:26.24064,M17,OFF
2008-06-04,10:25:26.381684,M17,ON
2008-06-04,10:25:27.990204,M17,OFF
2008-06-04,10:25:28.804276,D01,CLOSE
2008-06-04,10:25:28.804276,M17,ON
2008-06-04,10:25:32.307593,M17,OFF
2008-06-04,10:25:34.509773,M17,ON
2008-06-04,10:25:45.27826,M17,OFF
2008-06-04,10:25:48.377425,M17,ON
2008-06-04,10:25:49.510156,M17,OFF
2008-06-04,10:26:19.19905,AD1-A,3.327
2008-06-04,10:26:20.130955,M17,ON
2008-06-04,10:26:22.30484,AD1-A,3.23771
2008-06-04,10:26:24.93961,M17,OFF
2008-06-04,10:26:25.1869,AD1-A,3.12442
2008-06-04,10:26:28.1287,AD1-A,3.05825
2008-06-04,10:26:31.15843,AD1-A,3.00411
2008-06-04,10:26:40.24924,AD1-A,2.94059
2008-06-04,10:26:43.25056,AD1-A,2.96825
2008-06-04,10:26:52.12928,AD1-A,3.00356
2008-06-04,10:27:04.29667,AD1-A,3.02559
2008-06-04,10:27:07.18976,AD1-A,3.04661
2008-06-04,10:27:16.13795,AD1-A,3.02301
2008-06-04,10:27:22.29772,AD1-A,3.05247
2008-06-04,10:27:28.19306,AD1-A,3.03036
2008-06-04,10:27:34.27826,AD1-A,3.05177
2008-06-04,10:27:40.26949,AD1-A,3.02989
2008-06-04,10:27:43.3154,AD1-A,3.05825
2008-06-04,10:27:49.10391,AD1-A,3.0352
2008-06-04,10:27:52.20285,AD1-A,3.00614
2008-06-04,10:27:55.19581,AD1-A,2.94872
2008-06-04,10:27:58.1771,AD1-A,2.91223
2008-06-04,10:28:04.10134,AD1-A,2.88004
2008-06-04,10:28:07.2931,AD1-A,2.84832
2008-06-04,10:28:16.27047,AD1-A,2.87809
2008-06-04,10:28:19.416,AD1-A,2.92145
2008-06-04,10:28:22.21583,AD1-A,2.87895
2008-06-04,10:28:31.15079,AD1-A,2.91637
2008-06-04,10:28:34.25368,AD1-A,2.94333
2008-06-04,10:28:35.704556,M17,ON
2008-06-04,10:28:38.93084,M18,ON
2008-06-04,10:28:40.10491,AD1-A,2.91044
2008-06-04,10:28:43.2891,AD1-A,2.94825
2008-06-04,10:28:43.644897,M18,OFF
2008-06-04,10:28:43.786944,M17,OFF
2008-06-04,10:28:59.63562,D01,OPEN
2008-06-04,10:29:02.404996,I02,PRESENT
2008-06-04,10:29:03.76465,M17,ON
2008-06-04,10:29:04.491482,D01,CLOSE
2008-06-04,10:29:05.451204,M17,OFF
2008-06-04,10:29:10.28933,AD1-A,2.92809
2008-06-04,10:29:13.18117,AD1-A,2.95161
2008-06-04,10:29:16.7308,AD1-A,2.92606
2008-06-04,10:29:19.26493,AD1-A,2.95372
2008-06-04,10:29:22.15731,AD1-A,3.01637
2008-06-04,10:29:31.22616,AD1-A,3.10208
2008-06-04,10:29:43.11794,AD1-A,3.072
2008-06-04,10:29:44.236832,D01,OPEN
2008-06-04,10:29:46.21377,AD1-A,3.02005
2008-06-04,10:29:49.26571,AD1-A,3.04005
2008-06-04,10:29:50.46932,I01,ABSENT
2008-06-04,10:29:51.73623,I04,ABSENT
2008-06-04,10:29:52.17192,AD1-A,2.98114
2008-06-04,10:29:53.878095,I01,PRESENT
2008-06-04,10:29:55.13765,AD1-A,2.93864
2008-06-04,10:29:56.364455,D01,CLOSE
2008-06-04,10:29:59.972523,M17,ON
2008-06-04,10:30:02.124702,M17,OFF
2008-06-04,10:30:04.987,AD1-A,2.90161
2008-06-04,10:30:05.934069,M17,ON
2008-06-04,10:30:07.9984,AD1-A,2.88004
2008-06-04,10:30:08.265906,M17,OFF
2008-06-04,10:30:25.5387,AD1-A,2.922
2008-06-04,10:30:28.24587,AD1-A,2.95606
2008-06-04,10:30:28.55251,M17,ON
2008-06-04,10:30:34.22219,AD1-A,2.9227
2008-06-04,10:30:35.253939,M17,OFF
2008-06-04,10:30:35.723829,M17,ON
