date,time,sensor,message
2008-04-04,12:45:42.828031,M14,ON
2008-04-04,12:45:44.196113,M13,ON
2008-04-04,12:45:45.881252,M13,OFF
2008-04-04,12:45:46.112267,M14,OFF
2008-04-04,12:45:47.153359,M14,ON
2008-04-04,12:45:52.528768,M14,OFF
2008-04-04,12:45:53.136674,M14,ON
2008-04-04,12:45:55.883893,M13,ON
2008-04-04,12:45:56.689821,M15,ON
2008-04-04,12:45:57.4179,M16,ON
2008-04-04,12:45:57.899713,M13,OFF
2008-04-04,12:45:58.45767,M17,ON
2008-04-04,12:45:59.922434,M15,OFF
2008-04-04,12:46:00.63486,M14,OFF
2008-04-04,12:46:00.660293,M16,OFF
2008-04-04,12:46:05.139016,M18,ON
2008-04-04,12:46:07.944077,M17,OFF
2008-04-04,12:46:08.549183,M18,OFF
2008-04-04,12:46:11.69323,M18,ON
2008-04-04,12:46:13.671238,M17,ON
2008-04-04,12:46:14.752993,M17,OFF
2008-04-04,12:46:16.790417,M18,OFF
2008-04-04,12:46:17.398305,M18,ON
2008-04-04,12:46:18.482951,M18,OFF
2008-04-04,12:46:18.721851,M18,ON
2008-04-04,12:46:21.17212,M18,OFF
2008-04-04,12:46:21.599088,M18,ON
2008-04-04,12:46:25.207,M18,OFF
2008-04-04,12:46:28.228129,M18,ON
2008-04-04,12:46:29.259846,M18,OFF
2008-04-04,12:46:31.5392,M18,ON
2008-04-04,12:46:33.938505,M18,OFF
2008-04-04,12:46:34.746288,M18,ON
2008-04-04,12:46:35.77704,M18,OFF
2008-04-04,12:46:40.880828,M18,ON
2008-04-04,12:46:44.704791,M17,ON
2008-04-04,12:46:49.422507,D01,OPEN
2008-04-04,12:46:49.70588,M18,OFF
2008-04-04,12:46:51.639354,I03,PRESENT
2008-04-04,12:46:57.535842,M18,ON
2008-04-04,12:47:00.677045,M17,OFF
2008-04-04,12:47:02.13666,M17,ON
2008-04-04,12:47:07.460835,M18,OFF
2008-04-04,12:47:08.23778,I01,PRESENT
2008-04-04,12:47:10.139151,D01,CLOSE
