date,time,sensor,message
2008-04-08,13:33:01.425488,M07,ON
2008-04-08,13:33:01.937524,M08,ON
2008-04-08,13:33:02.658644,M09,ON
2008-04-08,13:33:03.617689,M14,ON
2008-04-08,13:33:04.468751,M23,OFF
2008-04-08,13:33:04.907797,M01,OFF
2008-04-08,13:33:05.579759,M13,ON
2008-04-08,13:33:05.94897,M07,OFF
2008-04-08,13:33:05.94897,M08,OFF
2008-04-08,13:33:06.528554,M09,OFF
2008-04-08,13:33:07.85119,M14,OFF
2008-04-08,13:33:08.31505,I08,ABSENT
2008-04-08,13:33:32.41864,M13,OFF
2008-04-08,13:33:35.34391,M13,ON
2008-04-08,13:33:40.700377,M13,OFF
2008-04-08,13:33:41.7191,M13,ON
2008-04-08,13:33:43.334645,M13,OFF
2008-04-08,13:33:44.805222,M13,ON
2008-04-08,13:33:48,asterisk,START
2008-04-08,13:33:48.542194,M13,OFF
2008-04-08,13:33:49.60023,M13,ON
2008-04-08,13:33:52.237187,M13,OFF
2008-04-08,13:33:52.805077,M13,ON
2008-04-08,13:33:55.122513,M13,OFF
2008-04-08,13:33:55.854346,M13,ON
2008-04-08,13:34:06.539678,M13,OFF
2008-04-08,13:34:26.558394,M13,ON
2008-04-08,13:34:35.618105,M13,OFF
2008-04-08,13:34:52.504899,M13,ON
2008-04-08,13:34:57,asterisk,END
