date,time,sensor,message
2008-04-15,12:16:33.385273,M01,ON
2008-04-15,12:16:33.6542,M23,ON
2008-04-15,12:16:34.506017,M07,ON
2008-04-15,12:16:34.506017,M08,ON
2008-04-15,12:16:35.422913,M23,OFF
2008-04-15,12:16:35.422913,M09,ON
2008-04-15,12:16:36.13023,M07,OFF
2008-04-15,12:16:36.155035,M14,ON
2008-04-15,12:16:37.509108,M08,OFF
2008-04-15,12:16:37.509108,M09,OFF
2008-04-15,12:16:37.509108,M01,OFF
2008-04-15,12:16:38.4215,M13,ON
2008-04-15,12:16:40.473351,M14,OFF
2008-04-15,12:16:43.473069,I08,ABSENT
2008-04-15,12:16:47.20096,M13,OFF
2008-04-15,12:16:47.651977,M13,ON
2008-04-15,12:16:48.816586,M13,OFF
2008-04-15,12:16:53.951269,M13,ON
2008-04-15,12:16:58.509004,M13,OFF
2008-04-15,12:16:58.885862,M13,ON
2008-04-15,12:17:06.691843,M13,OFF
2008-04-15,12:17:07.556613,M13,ON
2008-04-15,12:17:09.468192,M13,OFF
2008-04-15,12:17:12.51463,M13,ON
2008-04-15,12:17:14.80886,M13,OFF
2008-04-15,12:17:15.161577,M13,ON
2008-04-15,12:17:19.603506,M13,OFF
2008-04-15,12:17:20.78349,M13,ON
2008-04-15,12:17:25.804948,M13,OFF
2008-04-15,12:17:29.621305,M13,ON
2008-04-15,12:17:32.417575,M13,OFF
2008-04-15,12:17:33.305357,M13,ON
2008-04-15,12:17:37.48592,M13,OFF
2008-04-15,12:17:40.532078,M13,ON
2008-04-15,12:17:42.388547,M13,OFF
2008-04-15,12:18:01.664861,M13,ON
2008-04-15,12:18:02.688572,M13,OFF
2008-04-15,12:18:07.513247,M13,ON
2008-04-15,12:18:10,asterisk,START
2008-04-15,12:18:10.512407,M13,OFF
2008-04-15,12:18:13.525578,M13,ON
2008-04-15,12:18:20.54088,M13,OFF
2008-04-15,12:18:32.277401,M13,ON
2008-04-15,12:18:33.973582,M13,OFF
2008-04-15,12:18:57.688462,M13,ON
2008-04-15,12:18:59,asterisk,END
2008-04-15,12:19:04.549941,M13,OFF
2008-04-15,12:19:05.573607,M13,ON
