date,time,sensor,message
2008-06-09,11:19:33.640021,D01,OPEN
2008-06-09,11:19:35.901334,I02,ABSENT
2008-06-09,11:19:36.917498,I07,ABSENT
2008-06-09,11:19:44.772792,I05,ABSENT
2008-06-09,11:19:49.12412,AD1-B,0.0341021
2008-06-09,11:19:49.12412,AD1-C,0.0363677
2008-06-09,11:19:52.12843,AD1-C,0.194534
2008-06-09,11:19:52.12843,AD1-B,0.273559
2008-06-09,11:19:55.13318,AD1-B,0.0664854
2008-06-09,11:19:55.493457,M17,OFF
2008-06-09,11:19:57.257697,I05,PRESENT
2008-06-09,11:20:04.795,AD1-A,2.80004
2008-06-09,11:20:05.362009,M17,ON
2008-06-09,11:20:06.555174,D01,CLOSE
2008-06-09,11:20:07.28247,AD1-A,2.92458
2008-06-09,11:20:08.958511,M17,OFF
2008-06-09,11:20:09.702698,M17,ON
2008-06-09,11:20:10.19727,AD1-A,2.95544
2008-06-09,11:20:13.27203,AD1-A,3.03466
2008-06-09,11:20:14.2437,M17,OFF
2008-06-09,11:20:14.429451,M17,ON
2008-06-09,11:20:14.711499,D01,OPEN
2008-06-09,11:20:16.1705,AD1-A,3.09677
2008-06-09,11:20:17.732975,M17,OFF
2008-06-09,11:20:19.536271,I05,ABSENT
2008-06-09,11:20:19.9142,AD1-A,3.16419
2008-06-09,11:20:20.253386,M17,ON
2008-06-09,11:20:22.1642,AD1-A,3.19466
2008-06-09,11:20:22.53674,M17,OFF
2008-06-09,11:20:23.373856,M17,ON
2008-06-09,11:20:25.7114,AD1-A,3.23442
2008-06-09,11:20:25.825281,M17,OFF
2008-06-09,11:20:28.18604,AD1-A,3.25692
2008-06-09,11:20:31.11115,AD1-A,3.17466
2008-06-09,11:20:31.85024,M17,ON
2008-06-09,11:20:34.10592,AD1-A,3.13349
2008-06-09,11:20:37.19065,AD1-A,3.16224
2008-06-09,11:20:40.27506,AD1-A,3.11528
2008-06-09,11:20:43.6996,AD1-B,0.0374224
2008-06-09,11:20:45.60315,M17,OFF
2008-06-09,11:20:46.1454,AD1-B,0.268442
2008-06-09,11:20:49.11903,AD1-B,0.425749
2008-06-09,11:20:52.22399,AD1-A,3.07333
2008-06-09,11:20:52.22399,AD1-B,0.493914
2008-06-09,11:20:54.536843,M17,ON
2008-06-09,11:20:55.491,AD1-B,0.428757
2008-06-09,11:20:58.449486,I05,PRESENT
2008-06-09,11:20:58.7377,AD1-A,3.03981
2008-06-09,11:20:58.7377,AD1-B,0.190394
2008-06-09,11:21:01.20826,AD1-A,3.06325
2008-06-09,11:21:01.717963,D01,CLOSE
2008-06-09,11:21:04.308,AD1-A,3.03598
2008-06-09,11:21:05.332541,M17,OFF
2008-06-09,11:21:10.12266,AD1-A,3.00958
2008-06-09,11:21:13.24799,AD1-A,3.07091
2008-06-09,11:21:16.29235,AD1-A,3.00895
2008-06-09,11:21:22.172,AD1-A,3.03559
2008-06-09,11:21:28.19135,AD1-A,3.00301
2008-06-09,11:21:29.482381,M17,ON
2008-06-09,11:21:30.572552,M17,OFF
2008-06-09,11:21:30.854599,M17,ON
2008-06-09,11:21:31.17605,AD1-A,3.0545
2008-06-09,11:21:33.301934,M17,OFF
2008-06-09,11:21:34.55821,M17,ON
2008-06-09,11:21:38.500832,M17,OFF
2008-06-09,11:21:40.3064,AD1-A,3.01856
2008-06-09,11:21:43.11526,AD1-A,2.98598
2008-06-09,11:21:52.2969,AD1-A,3.01239
2008-06-09,11:21:55.15416,AD1-A,2.98833
2008-06-09,11:22:04.23845,AD1-A,3.01278
2008-06-09,11:22:07.1359,AD1-A,2.97684
2008-06-09,11:22:10.22814,AD1-A,3.00005
2008-06-09,11:22:13.5284,AD1-A,3.02231
2008-06-09,11:22:16.25755,AD1-A,2.97247
2008-06-09,11:22:19.23248,AD1-A,3.01169
2008-06-09,11:22:28.1965,AD1-A,2.99083
