date,time,sensor,message
2008-04-15,12:20:59.450962,M17,ON
2008-04-15,12:21:00.628864,D01,OPEN
2008-04-15,12:21:02.965251,I01,ABSENT
2008-04-15,12:21:04.619759,I02,ABSENT
2008-04-15,12:21:04.895774,M17,OFF
2008-04-15,12:21:05.460538,M17,ON
2008-04-15,12:21:07.61123,I03,ABSENT
2008-04-15,12:21:07.887308,M17,OFF
2008-04-15,12:21:12.588633,I04,ABSENT
2008-04-15,12:21:15.369419,I06,ABSENT
2008-04-15,12:21:17.732793,M17,ON
2008-04-15,12:21:20.443009,I05,ABSENT
2008-04-15,12:21:21.29877,M17,OFF
2008-04-15,12:21:24.810776,M17,ON
2008-04-15,12:21:25.521608,I05,PRESENT
2008-04-15,12:21:28.959602,M17,OFF
2008-04-15,12:21:31.552867,M17,ON
2008-04-15,12:21:32.244661,I05,ABSENT
2008-04-15,12:21:37.561259,D01,CLOSE
2008-04-15,12:21:39.708726,I07,ABSENT
2008-04-15,12:21:40.8733,M17,ON
2008-04-15,12:21:43.781712,M17,OFF
2008-04-15,12:21:43.972673,M17,ON
2008-04-15,12:21:46.2805,AD1-B,0.034024
2008-04-15,12:21:49.27225,AD1-B,0.457077
2008-04-15,12:21:49.842044,M17,OFF
2008-04-15,12:21:50.198029,M17,ON
2008-04-15,12:21:52.1639,AD1-B,0.53536
2008-04-15,12:21:55.554971,M17,OFF
2008-04-15,12:21:55.9855,AD1-B,0.104298
2008-04-15,12:21:57.872134,M17,ON
2008-04-15,12:21:58.18205,AD1-A,2.80879
2008-04-15,12:21:59.691995,M17,OFF
2008-04-15,12:21:59.919944,M17,ON
2008-04-15,12:22:00.546779,D01,OPEN
2008-04-15,12:22:01.17612,AD1-A,2.85676
2008-04-15,12:22:02.535223,I05,PRESENT
2008-04-15,12:22:03.854853,D01,CLOSE
2008-04-15,12:22:04.16879,AD1-A,2.98208
2008-04-15,12:22:07.669441,M17,OFF
2008-04-15,12:22:07.8398,AD1-A,3.06419
2008-04-15,12:22:09.33008,M17,ON
2008-04-15,12:22:10.1691,AD1-A,3.12653
2008-04-15,12:22:13.28087,AD1-A,3.17294
2008-04-15,12:22:16.27705,AD1-A,3.21669
2008-04-15,12:22:17.463834,M17,OFF
2008-04-15,12:22:17.606922,M17,ON
2008-04-15,12:22:19.14936,AD1-A,3.25302
2008-04-15,12:22:22.958972,M17,OFF
2008-04-15,12:22:23.806776,M17,ON
2008-04-15,12:22:28.8584,AD1-A,3.18591
2008-04-15,12:22:29.64312,M17,OFF
2008-04-15,12:22:30.372948,M17,ON
2008-04-15,12:22:30.793844,D01,OPEN
2008-04-15,12:22:31.801555,I05,ABSENT
2008-04-15,12:22:32.7413,D01,CLOSE
2008-04-15,12:22:34.516839,M17,OFF
2008-04-15,12:22:40.9235,AD1-A,3.11247
2008-04-15,12:22:46.8681,AD1-A,3.06794
2008-04-15,12:22:49.6999,AD1-A,3.0913
2008-04-15,12:22:53.606789,M17,ON
2008-04-15,12:22:55.22385,AD1-A,3.052
2008-04-15,12:22:58.21602,AD1-A,3.02598
2008-04-15,12:23:01.21299,AD1-A,3.06458
2008-04-15,12:23:01.828388,M17,OFF
2008-04-15,12:23:07.39764,M17,ON
2008-04-15,12:23:08.146524,M17,OFF
2008-04-15,12:23:08.818354,M17,ON
2008-04-15,12:23:10.11979,AD1-A,3.02841
2008-04-15,12:23:13.7215,AD1-A,3.05505
2008-04-15,12:23:17.229733,M17,ON
2008-04-15,12:23:22.18426,AD1-A,3.01567
2008-04-15,12:23:25.1387,AD1-A,3.03778
2008-04-15,12:23:26.738548,M17,OFF
2008-04-15,12:23:27.2866,M17,ON
2008-04-15,12:23:31.4453,AD1-A,3.00348
2008-04-15,12:23:37.491746,M17,OFF
2008-04-15,12:23:45.444487,M17,ON
2008-04-15,12:23:46.21303,AD1-A,3.03395
2008-04-15,12:23:51.812674,M17,OFF
2008-04-15,12:23:52.6603,AD1-A,2.99551
2008-04-15,12:23:55.7891,AD1-A,3.03177
2008-04-15,12:23:56.867477,M17,ON
2008-04-15,12:24:03.560664,M17,OFF
2008-04-15,12:24:04.15524,AD1-A,3.00817
2008-04-15,12:24:04.545438,M17,ON
2008-04-15,12:24:07.536764,M17,OFF
2008-04-15,12:24:07.7824,AD1-A,3.03575
2008-04-15,12:24:09.607793,M17,ON
2008-04-15,12:24:14.188196,M17,OFF
2008-04-15,12:24:14.392259,M17,ON
2008-04-15,12:24:16.14934,AD1-A,3.00551
2008-04-15,12:24:19.17094,AD1-A,3.03458
2008-04-15,12:24:21.19615,M17,OFF
2008-04-15,12:24:24.135344,M17,ON
2008-04-15,12:24:28.9393,AD1-A,3.01419
2008-04-15,12:24:31.16628,AD1-A,3.04005
2008-04-15,12:24:31.468725,M17,OFF
2008-04-15,12:24:32.778787,M17,ON
2008-04-15,12:24:48.906202,M17,OFF
2008-04-15,12:24:50.760709,M17,ON
2008-04-15,12:24:54.832543,M17,OFF
2008-04-15,12:24:59.643182,M17,ON
2008-04-15,12:25:06.325613,M17,OFF
2008-04-15,12:25:07.837213,M17,ON
2008-04-15,12:25:14.482396,M17,OFF
2008-04-15,12:25:24.215417,M17,ON
2008-04-15,12:25:28.3234,AD1-A,3.00372
2008-04-15,12:25:29.840039,M17,OFF
2008-04-15,12:25:32.434826,M17,ON
2008-04-15,12:25:34.16438,AD1-A,3.0238
