date,time,sensor,message
2008-04-15,16:19:15.600077,M17,ON
2008-04-15,16:19:19.11017,AD1-C,0.041485
2008-04-15,16:19:20.929449,M17,OFF
2008-04-15,16:19:22.15115,AD1-C,0.4361
2008-04-15,16:19:25.14229,AD1-C,0.477937
2008-04-15,16:19:27.47638,M17,ON
2008-04-15,16:19:28.12327,AD1-C,0.221527
2008-04-15,16:19:34.11582,AD1-A,2.83418
2008-04-15,16:19:34.547473,M16,ON
2008-04-15,16:19:34.88134,M15,ON
2008-04-15,16:19:35.370202,M14,ON
2008-04-15,16:19:36.978833,M15,OFF
2008-04-15,16:19:37.634686,M13,ON
2008-04-15,16:19:38.174469,M16,OFF
2008-04-15,16:19:38.641364,M17,OFF
2008-04-15,16:19:39.934024,M14,OFF
2008-04-15,16:19:47.158879,M13,OFF
2008-04-15,16:19:58.651296,M13,ON
2008-04-15,16:20:01.666404,M13,OFF
