date,time,sensor,message
2008-04-04,13:50:21.562912,M17,ON
2008-04-04,13:50:22.33493,D01,OPEN
2008-04-04,13:50:24.553109,I03,ABSENT
2008-04-04,13:50:25.860805,D01,CLOSE
2008-04-04,13:50:30.16567,AD1-B,0.0330474
2008-04-04,13:50:30.16567,AD1-A,2.88004
2008-04-04,13:50:31.679258,M17,OFF
2008-04-04,13:50:35.667659,M17,ON
2008-04-04,13:50:36.46634,AD1-B,0.267035
2008-04-04,13:50:39.26683,AD1-B,0.0989468
2008-04-04,13:50:40.346304,M16,ON
2008-04-04,13:50:40.726198,M15,ON
2008-04-04,13:50:41.51527,M14,ON
2008-04-04,13:50:43.282356,M17,OFF
2008-04-04,13:50:44.776465,M16,OFF
2008-04-04,13:50:45.946537,M15,OFF
2008-04-04,13:50:47.787503,M13,ON
2008-04-04,13:50:48.762419,M13,OFF
2008-04-04,13:50:50.226109,M13,ON
2008-04-04,13:50:51.915597,M13,OFF
2008-04-04,13:50:53.842015,M14,OFF
2008-04-04,13:52:11.823627,M14,ON
2008-04-04,13:52:12.51439,M13,ON
2008-04-04,13:52:14.179948,M14,OFF
