date,time,sensor,message
2008-06-09,14:11:26.30576,M18,OFF
2008-06-09,14:11:26.622421,M17,OFF
2008-06-09,14:11:28.6017,AD1-B,0.50282
2008-06-09,14:11:31.4184,AD1-B,0.338638
2008-06-09,14:11:51.927697,E01,STOP_INSTRUCT
2008-06-09,14:11:52.845532,M17,ON
2008-06-09,14:11:53.897283,D01,OPEN
2008-06-09,14:11:55.556837,I01,ABSENT
2008-06-09,14:11:57.466302,I02,ABSENT
2008-06-09,14:11:57.744305,M17,OFF
2008-06-09,14:12:00.10812,I03,ABSENT
2008-06-09,14:12:03.831426,I05,ABSENT
2008-06-09,14:12:06.1636,I04,ABSENT
2008-06-09,14:12:07.490134,M17,ON
2008-06-09,14:12:08.798782,M17,OFF
2008-06-09,14:12:10.461334,M17,ON
2008-06-09,14:12:12.42176,M17,OFF
2008-06-09,14:12:13.502475,M17,ON
2008-06-09,14:12:14.524143,D01,CLOSE
2008-06-09,14:12:22.20008,AD1-B,0.0489461
2008-06-09,14:12:22.695841,M17,OFF
2008-06-09,14:12:25.11184,AD1-B,0.247933
2008-06-09,14:12:25.505123,M17,ON
2008-06-09,14:12:26.262861,I07,ABSENT
2008-06-09,14:12:28.22348,AD1-B,0.0898451
2008-06-09,14:12:29.913922,M17,OFF
2008-06-09,14:12:34.31991,AD1-A,2.81176
2008-06-09,14:12:36.896202,M17,ON
2008-06-09,14:12:37.32231,AD1-A,2.93848
2008-06-09,14:12:38.486772,M17,OFF
2008-06-09,14:12:40.30293,AD1-A,3.03419
2008-06-09,14:12:43.29614,AD1-A,3.07005
2008-06-09,14:12:46.29641,AD1-A,3.03216
2008-06-09,14:12:47.92757,M17,ON
2008-06-09,14:12:49.21913,AD1-A,2.9952
2008-06-09,14:12:50.566085,M17,OFF
2008-06-09,14:12:51.36692,M17,ON
2008-06-09,14:12:52.7768,AD1-A,3.01653
2008-06-09,14:12:54.881927,M17,OFF
2008-06-09,14:12:56.788443,M17,ON
2008-06-09,14:12:58.44833,M18,ON
2008-06-09,14:13:01.4937,AD1-A,2.96301
2008-06-09,14:13:01.525858,M18,OFF
2008-06-09,14:13:04.1817,AD1-A,2.93653
2008-06-09,14:13:04.865944,M17,OFF
2008-06-09,14:13:07.6501,AD1-A,2.96989
2008-06-09,14:13:10.16729,AD1-A,2.92325
2008-06-09,14:13:13.16951,AD1-A,2.95567
2008-06-09,14:13:16.16504,AD1-A,2.90723
2008-06-09,14:13:19.16653,AD1-A,2.94262
2008-06-09,14:13:22.4819,AD1-A,2.9052
2008-06-09,14:13:25.3978,AD1-A,2.94786
2008-06-09,14:13:28.21131,AD1-A,2.89606
2008-06-09,14:13:31.13314,AD1-A,2.92895
2008-06-09,14:13:31.677225,D01,OPEN
2008-06-09,14:13:34.11468,AD1-A,2.89387
2008-06-09,14:13:34.511398,I04,PRESENT
2008-06-09,14:13:34.69736,I04,ABSENT
2008-06-09,14:13:37.678,AD1-A,2.92137
2008-06-09,14:13:39.619104,M17,ON
2008-06-09,14:13:40.538902,D01,CLOSE
2008-06-09,14:13:40.7999,AD1-A,2.90083
2008-06-09,14:13:41.899572,M17,OFF
2008-06-09,14:13:42.979286,M17,ON
2008-06-09,14:13:43.113312,AD1-A,2.92325
2008-06-09,14:13:46.729269,M17,OFF
2008-06-09,14:13:46.839,AD1-A,2.8927
2008-06-09,14:13:49.32541,AD1-A,2.92106
2008-06-09,14:14:06.389795,M17,ON
2008-06-09,14:14:08.512584,M17,OFF
2008-06-09,14:14:20.924468,M17,ON
2008-06-09,14:14:24.434949,M17,OFF
2008-06-09,14:14:25.6762,AD1-A,2.8934
2008-06-09,14:14:28.15902,AD1-A,2.92411
2008-06-09,14:14:31.18042,AD1-A,2.88004
2008-06-09,14:14:31.514972,M17,ON
