date,time,sensor,message
2008-06-04,14:08:53.971041,M17,ON
2008-06-04,14:08:55.23661,AD1-A,2.85598
2008-06-04,14:08:58.5791,AD1-C,0.0366412
2008-06-04,14:09:01.14892,AD1-C,0.36106
2008-06-04,14:09:04.11033,AD1-C,0.144143
2008-06-04,14:09:06.384425,M15,ON
2008-06-04,14:09:06.67476,M16,ON
2008-06-04,14:09:07.504144,M14,ON
2008-06-04,14:09:07.7223,AD1-A,2.83309
2008-06-04,14:09:08.513818,M13,ON
2008-06-04,14:09:10.562268,M17,OFF
2008-06-04,14:09:11.796951,M16,OFF
2008-06-04,14:09:11.796951,M14,OFF
2008-06-04,14:09:12.302803,M15,OFF
2008-06-04,14:09:19.790884,M13,OFF
2008-06-04,14:09:38.717197,M13,ON
2008-06-04,14:09:42.647661,M13,OFF
2008-06-04,14:09:45.43159,M13,ON
2008-06-04,14:09:47.696396,M13,OFF
2008-06-04,14:10:02.440797,M13,ON
2008-06-04,14:10:04.51622,M13,OFF
2008-06-04,14:10:14.945196,M13,ON
2008-06-04,14:10:17.447467,M13,OFF
2008-06-04,14:10:43.98196,M13,ON
2008-06-04,14:10:55.467479,M13,OFF
2008-06-04,14:11:07.59068,M13,ON
2008-06-04,14:11:17.982658,M13,OFF
