date,time,sensor,message
2008-04-15,13:29:41.36584,M23,ON
2008-04-15,13:29:41.610422,M01,ON
2008-04-15,13:29:42.366226,M07,ON
2008-04-15,13:29:42.590163,M08,ON
2008-04-15,13:29:43.537934,M09,ON
2008-04-15,13:29:43.72192,M23,OFF
2008-04-15,13:29:44.4769,M07,OFF
2008-04-15,13:29:44.484628,M14,ON
2008-04-15,13:29:45.62633,M08,OFF
2008-04-15,13:29:45.62633,M01,OFF
2008-04-15,13:29:45.892311,M09,OFF
2008-04-15,13:29:47.435811,M13,ON
2008-04-15,13:29:49.523297,M14,OFF
2008-04-15,13:29:49.875189,I08,ABSENT
2008-04-15,13:29:51.329961,M13,OFF
2008-04-15,13:29:52.536066,M13,ON
2008-04-15,13:29:53.779148,M13,OFF
2008-04-15,13:30:06.376726,M13,ON
2008-04-15,13:30:12.127458,M13,OFF
2008-04-15,13:30:13.805989,M13,ON
2008-04-15,13:30:16.462148,M13,OFF
2008-04-15,13:30:21.31138,M13,ON
2008-04-15,13:30:25.457479,M13,OFF
2008-04-15,13:30:25.638404,M13,ON
2008-04-15,13:30:26.662116,M13,OFF
2008-04-15,13:30:29.118437,M13,ON
2008-04-15,13:30:30.711988,M13,OFF
2008-04-15,13:30:32.967366,M13,ON
2008-04-15,13:30:35.179739,M13,OFF
2008-04-15,13:30:40.483288,M13,ON
2008-04-15,13:30:46.31842,M13,OFF
2008-04-15,13:30:49.755952,M13,ON
2008-04-15,13:30:53,asterisk,START
2008-04-15,13:30:59.330624,M13,OFF
2008-04-15,13:31:04.660081,M13,ON
2008-04-15,13:31:05.906119,M13,OFF
2008-04-15,13:31:07.519812,M13,ON
2008-04-15,13:31:08.914399,M13,OFF
2008-04-15,13:31:14.600318,M13,ON
2008-04-15,13:31:19.478311,M13,OFF
2008-04-15,13:31:34.600777,M13,ON
2008-04-15,13:31:39.198457,M13,OFF
2008-04-15,13:31:40.52809,M13,ON
2008-04-15,13:31:42,asterisk,END
2008-04-15,13:31:45.137797,M13,OFF
