date,time,sensor,message
2008-03-28,13:50:01.519226,M17,ON
2008-03-28,13:50:05.501567,D01,OPEN
2008-03-28,13:50:07.516786,I03,ABSENT
2008-03-28,13:50:08.792657,D01,CLOSE
2008-03-28,13:50:13.24485,AD1-C,0.034063
2008-03-28,13:50:13.24485,AD1-A,2.87247
2008-03-28,13:50:13.24485,AD1-B,0.0360552
2008-03-28,13:50:15.723112,M17,OFF
2008-03-28,13:50:16.17037,AD1-C,0.156799
2008-03-28,13:50:16.17037,AD1-B,0.170549
2008-03-28,13:50:21.703089,M17,ON
2008-03-28,13:50:22.25941,AD1-C,0.257738
2008-03-28,13:50:26.14362,M17,OFF
2008-03-28,13:50:26.586439,M17,ON
2008-03-28,13:50:33.280597,M16,ON
2008-03-28,13:50:33.61853,M15,ON
2008-03-28,13:50:34.479294,M14,ON
2008-03-28,13:50:36.275807,M13,ON
2008-03-28,13:50:36.883611,M15,OFF
2008-03-28,13:50:37.777386,M16,OFF
2008-03-28,13:50:38.10324,M14,OFF
2008-03-28,13:50:38.161325,M17,OFF
2008-03-28,13:50:53.657041,M13,OFF
2008-03-28,13:50:54.662774,M13,ON
2008-03-28,13:51:00.722161,M13,OFF
2008-03-28,13:51:01.512953,M13,ON
2008-03-28,13:51:02.971532,M13,OFF
2008-03-28,13:51:03.111548,M13,ON
2008-03-28,13:51:04.610076,M13,OFF
2008-03-28,13:51:04.799028,M13,ON
2008-03-28,13:51:07.843166,M13,OFF
2008-03-28,13:51:08.615005,M13,ON
2008-03-28,13:51:10.527004,M13,OFF
2008-03-28,13:51:10.772011,M13,ON
2008-03-28,13:51:24.833702,M13,OFF
2008-03-28,13:51:24.94972,M13,ON
2008-03-28,13:51:31.61718,M13,OFF
2008-03-28,13:51:32.15904,M13,ON
2008-03-28,13:51:36.25324,M13,OFF
2008-03-28,13:51:36.899309,M13,ON
2008-03-28,13:51:46.597885,M13,OFF
2008-03-28,13:51:51.524467,M13,ON
2008-03-28,13:51:54.501649,M13,OFF
2008-03-28,13:51:59.954179,M13,ON
2008-03-28,13:52:02.625432,M13,OFF
2008-03-28,13:52:03.1338,M13,ON
2008-03-28,13:52:07.508125,M13,ON
2008-03-28,13:52:10.695231,M13,OFF
2008-03-28,13:52:13.529483,M13,ON
2008-03-28,13:52:15.709896,M13,OFF
2008-03-28,13:52:16.525688,M13,ON
2008-03-28,13:52:20.461813,M13,ON
