date,time,sensor,message
2008-04-03,11:05:18.24056,AD1-B,0.0505867
2008-04-03,11:05:20.634335,M17,ON
2008-04-03,11:05:21.28204,AD1-B,0.460984
2008-04-03,11:05:24.22344,AD1-B,0.1768
2008-04-03,11:05:26.918548,M17,OFF
2008-04-03,11:05:29.481833,M17,ON
2008-04-03,11:05:33.766707,M16,ON
2008-04-03,11:05:34.371609,M17,OFF
2008-04-03,11:05:34.68697,M15,ON
2008-04-03,11:05:34.83642,M14,ON
2008-04-03,11:05:36.554026,M13,ON
2008-04-03,11:05:37.937686,M16,OFF
2008-04-03,11:05:39.523273,M14,OFF
2008-04-03,11:05:39.681279,M15,OFF
2008-04-03,11:05:46.687323,M13,ON
2008-04-03,11:05:51.555507,M13,OFF
2008-04-03,11:05:51.720548,M13,ON
2008-04-03,11:05:55.424548,M13,OFF
2008-04-03,11:05:57.857878,M13,ON
2008-04-03,11:06:00.617184,M13,OFF
2008-04-03,11:06:08.784,M13,ON
2008-04-03,11:06:09.29553,M13,OFF
2008-04-03,11:06:12.456276,M13,ON
2008-04-03,11:06:13.721365,M13,OFF
2008-04-03,11:06:16.73569,M13,ON
2008-04-03,11:06:17.820523,M13,OFF
2008-04-03,11:06:20.875964,M13,ON
2008-04-03,11:06:25.77858,M13,OFF
2008-04-03,11:06:26.891254,M13,ON
2008-04-03,11:06:27.929972,M13,OFF
2008-04-03,11:06:34.65607,M13,ON
2008-04-03,11:06:35.674816,M13,OFF
2008-04-03,11:06:36.49862,M13,ON
2008-04-03,11:06:38.58153,M13,OFF
2008-04-03,11:06:47.124948,M13,ON
2008-04-03,11:06:49.293338,M13,OFF
2008-04-03,11:06:50.507997,M13,ON
2008-04-03,11:06:55.145896,M13,OFF
2008-04-03,11:06:55.74578,M13,ON
2008-04-03,11:06:58.683983,M13,OFF
2008-04-03,11:07:01.88291,M13,ON
2008-04-03,11:07:11.40517,M13,OFF
2008-04-03,11:07:16.847203,M13,ON
2008-04-03,11:07:18.847754,M13,OFF
2008-04-03,11:07:19.54772,M13,ON
2008-04-03,11:07:21.483959,M13,OFF
2008-04-03,11:07:32.376674,M13,ON
2008-04-03,11:07:34.300131,M13,OFF
2008-04-03,11:07:35.627768,M13,ON
2008-04-03,11:07:39.996572,M13,OFF
2008-04-03,11:07:44.218405,M13,ON
2008-04-03,11:07:46.841675,M13,ON
2008-04-03,11:07:46.8895,M13,OFF
2008-04-03,11:07:48.769166,M13,OFF
2008-04-03,11:07:57.527082,M13,ON
2008-04-03,11:07:58.158937,M13,OFF
