date,time,sensor,message
2008-04-15,16:06:04.803936,M01,ON
2008-04-15,16:06:05.937541,M07,ON
2008-04-15,16:06:05.937541,M08,ON
2008-04-15,16:06:07.23183,M09,ON
2008-04-15,16:06:07.728063,M14,ON
2008-04-15,16:06:07.728063,M07,OFF
2008-04-15,16:06:07.728063,M23,OFF
2008-04-15,16:06:08.503745,M09,OFF
2008-04-15,16:06:08.759668,M01,OFF
2008-04-15,16:06:08.919696,M08,OFF
2008-04-15,16:06:09.78647,M13,ON
2008-04-15,16:06:10.583141,I08,ABSENT
2008-04-15,16:06:11.230983,M14,OFF
2008-04-15,16:06:31.46858,M13,OFF
2008-04-15,16:06:33.242039,M13,ON
2008-04-15,16:06:35.426391,M13,OFF
2008-04-15,16:06:38.825276,M13,ON
2008-04-15,16:06:53.62367,M13,OFF
2008-04-15,16:07:03.580705,M13,ON
2008-04-15,16:07:09.110261,M13,OFF
2008-04-15,16:07:10.1112,M13,ON
2008-04-15,16:07:15,asterisk,START
2008-04-15,16:07:24.668099,M13,OFF
2008-04-15,16:07:38.10248,M13,ON
2008-04-15,16:07:40.451622,M13,OFF
2008-04-15,16:08:02.456677,M13,ON
2008-04-15,16:08:06,asterisk,END
