date,time,sensor,message
2008-04-04,15:20:41.826823,M14,ON
2008-04-04,15:20:42.639641,M13,ON
2008-04-04,15:20:43.914313,M13,OFF
2008-04-04,15:20:44.914078,M13,ON
2008-04-04,15:20:45.910809,M15,ON
2008-04-04,15:20:46.166742,M16,ON
2008-04-04,15:20:46.639626,M13,OFF
2008-04-04,15:20:47.293531,M17,ON
2008-04-04,15:20:47.78935,M14,OFF
2008-04-04,15:20:49.150924,M16,OFF
2008-04-04,15:20:50.78666,M15,OFF
2008-04-04,15:20:51.5417,M17,OFF
2008-04-04,15:20:51.805211,M17,ON
2008-04-04,15:20:53.692667,M17,OFF
2008-04-04,15:21:00.682299,M17,ON
2008-04-04,15:21:01.416401,M18,ON
2008-04-04,15:21:02.648455,M17,OFF
2008-04-04,15:21:04.969283,M18,OFF
2008-04-04,15:21:05.134285,M18,ON
2008-04-04,15:21:07.40681,M17,ON
2008-04-04,15:21:08.141369,M17,OFF
2008-04-04,15:21:09.607007,M17,ON
2008-04-04,15:21:13.609564,M17,OFF
2008-04-04,15:21:15.42206,M17,ON
2008-04-04,15:21:16.26187,M18,OFF
2008-04-04,15:21:21.783021,M17,OFF
2008-04-04,15:21:22.723101,M17,ON
2008-04-04,15:21:27.479255,M18,ON
2008-04-04,15:21:29.110916,M18,OFF
2008-04-04,15:21:29.347853,M18,ON
2008-04-04,15:21:31.620205,M17,OFF
