date,time,sensor,message
2008-06-09,11:24:31.605388,I03,ABSENT
2008-06-09,11:24:31.753373,M17,OFF
2008-06-09,11:24:34.948846,M17,ON
2008-06-09,11:24:36.812174,D01,CLOSE
2008-06-09,11:24:40.11658,AD1-B,0.0375787
2008-06-09,11:24:43.12135,AD1-A,2.83997
2008-06-09,11:24:43.12135,AD1-B,0.311958
2008-06-09,11:24:43.524242,M16,ON
2008-06-09,11:24:43.814293,M15,ON
2008-06-09,11:24:44.455395,M14,ON
2008-06-09,11:24:46.599733,M13,ON
2008-06-09,11:24:46.599733,M17,OFF
2008-06-09,11:24:48.478032,M13,OFF
2008-06-09,11:24:48.947118,M15,OFF
2008-06-09,11:24:49.127139,M16,OFF
2008-06-09,11:24:49.127139,M13,ON
2008-06-09,11:24:50.486341,M14,OFF
2008-06-09,11:24:50.8294,M14,ON
2008-06-09,11:24:52.663676,M13,OFF
2008-06-09,11:24:53.192772,M14,OFF
