date,time,sensor,message
2008-04-15,12:30:02.329885,M17,OFF
2008-04-15,12:30:03.121847,M17,ON
2008-04-15,12:30:04.1737,AD1-A,2.84348
2008-04-15,12:30:07.104,AD1-C,0.0362896
2008-04-15,12:30:10.19197,AD1-C,0.242816
2008-04-15,12:30:11.633094,M17,OFF
2008-04-15,12:30:13.194,AD1-C,0.517039
2008-04-15,12:30:16.21447,AD1-C,0.556141
2008-04-15,12:30:18.923327,M17,ON
2008-04-15,12:30:19.43341,AD1-C,0.580829
2008-04-15,12:30:21.382715,M17,OFF
2008-04-15,12:30:22.31532,AD1-C,0.191331
2008-04-15,12:30:22.511476,M17,ON
2008-04-15,12:30:24.761758,D01,OPEN
2008-04-15,12:30:27.421004,I05,PRESENT
2008-04-15,12:30:28.726644,D01,CLOSE
2008-04-15,12:30:33.473316,M15,ON
2008-04-15,12:30:33.93411,M16,ON
2008-04-15,12:30:34.516056,M14,ON
2008-04-15,12:30:35.668704,M13,ON
2008-04-15,12:30:37.515215,M17,OFF
2008-04-15,12:30:37.738125,M16,OFF
2008-04-15,12:30:37.888152,M14,OFF
2008-04-15,12:30:38.937808,M15,OFF
2008-04-15,12:30:49.7268,AD1-A,2.82145
2008-04-15,12:30:54.941789,M13,OFF
2008-04-15,12:30:56.222578,M13,ON
2008-04-15,12:30:59.667874,M13,OFF
2008-04-15,12:31:02.800097,M13,ON
