date,time,sensor,message
2008-04-15,09:45:34.579426,I07,ABSENT
2008-04-15,09:45:36.938461,D01,OPEN
2008-04-15,09:45:38.435045,M17,OFF
2008-04-15,09:45:41.329,M17,ON
2008-04-15,09:45:44.939698,M17,OFF
2008-04-15,09:45:46.21568,AD1-B,0.037149
2008-04-15,09:45:49.838,AD1-B,0.382701
2008-04-15,09:45:51.174227,M17,ON
2008-04-15,09:45:52.17975,AD1-B,0.164651
2008-04-15,09:45:55.18006,AD1-B,0.0723449
2008-04-15,09:45:57.23821,M17,OFF
2008-04-15,09:46:01.5078,AD1-A,2.81387
2008-04-15,09:46:02.460704,I02,ABSENT
2008-04-15,09:46:04.9251,AD1-A,2.9384
2008-04-15,09:46:07.3398,AD1-A,3.04997
2008-04-15,09:46:10.1518,AD1-A,3.11786
2008-04-15,09:46:13.1668,AD1-A,3.16505
2008-04-15,09:46:17.136513,M17,ON
2008-04-15,09:46:19.12941,AD1-A,3.21919
2008-04-15,09:46:19.648862,M18,ON
2008-04-15,09:46:23.37928,M18,OFF
2008-04-15,09:46:24.702551,M17,OFF
2008-04-15,09:46:25.30459,AD1-A,3.26857
2008-04-15,09:46:29.302426,I05,ABSENT
2008-04-15,09:46:32.324574,M17,ON
2008-04-15,09:46:34.51079,I01,ABSENT
2008-04-15,09:46:34.822931,M17,OFF
2008-04-15,09:46:35.554701,I01,PRESENT
2008-04-15,09:46:36.931432,I03,ABSENT
2008-04-15,09:46:40.19425,AD1-A,3.29982
2008-04-15,09:46:46.987203,M17,ON
2008-04-15,09:46:47.669053,D01,CLOSE
2008-04-15,09:46:52.561013,M17,OFF
2008-04-15,09:46:53.205965,M17,ON
2008-04-15,09:46:57.938906,M17,OFF
2008-04-15,09:47:04.664467,M17,ON
2008-04-15,09:47:07.46272,M17,OFF
2008-04-15,09:47:18.51953,M17,ON
2008-04-15,09:47:30.34553,M17,OFF
2008-04-15,09:48:19.817045,M17,ON
2008-04-15,09:48:21.667514,M17,OFF
2008-04-15,09:48:27.275902,M17,ON
2008-04-15,09:48:30.331049,M17,OFF
2008-04-15,09:48:34.19961,AD1-A,3.32661
2008-04-15,09:48:37.23129,AD1-A,3.18981
2008-04-15,09:48:40.418,AD1-A,3.08802
2008-04-15,09:48:43.29738,AD1-A,3.03247
2008-04-15,09:48:46.949,AD1-A,2.96286
2008-04-15,09:48:49.1091,AD1-A,2.92497
2008-04-15,09:48:55.241,AD1-A,2.9027
2008-04-15,09:48:58.29366,AD1-A,2.95309
2008-04-15,09:49:04.7645,AD1-A,2.92223
2008-04-15,09:49:07.34761,AD1-A,2.96333
2008-04-15,09:49:10.22357,AD1-A,2.99083
2008-04-15,09:49:13.19458,AD1-A,2.96567
2008-04-15,09:49:19.8354,AD1-A,2.98622
2008-04-15,09:49:22.18458,AD1-A,3.01473
2008-04-15,09:49:28.27062,AD1-A,2.99114
2008-04-15,09:49:31.16044,AD1-A,3.03434
2008-04-15,09:49:37.2404,AD1-A,2.97833
2008-04-15,09:49:40.1303,AD1-A,3.04552
2008-04-15,09:49:49.10216,AD1-A,2.99301
2008-04-15,09:49:52.9381,AD1-A,3.02341
2008-04-15,09:49:55.938,AD1-A,2.96778
2008-04-15,09:49:58.24385,AD1-A,2.92379
2008-04-15,09:49:58.623206,M17,ON
2008-04-15,09:50:01.6571,AD1-A,2.89786
2008-04-15,09:50:06.334606,M17,OFF
2008-04-15,09:50:07.3159,AD1-A,2.86856
2008-04-15,09:50:16.4474,AD1-A,2.84801
2008-04-15,09:50:20.936484,M17,ON
2008-04-15,09:50:22.454974,M18,ON
2008-04-15,09:50:25.465334,D01,OPEN
2008-04-15,09:50:25.465334,M18,OFF
2008-04-15,09:50:26.114384,I01,ABSENT
2008-04-15,09:50:26.623334,M17,OFF
2008-04-15,09:50:27.95355,D01,CLOSE
2008-04-15,09:50:49.9794,AD1-A,2.82184
2008-04-15,09:50:50.983185,M17,ON
2008-04-15,09:50:52.27792,AD1-A,2.96833
2008-04-15,09:50:52.612615,M17,OFF
2008-04-15,09:50:55.7863,AD1-A,3.062
2008-04-15,09:50:58.2056,AD1-A,3.1152
2008-04-15,09:51:01.17231,AD1-A,3.16575
2008-04-15,09:51:03.624294,M16,ON
2008-04-15,09:51:10.21515,AD1-A,3.1238
2008-04-15,09:51:11.733601,M16,OFF
2008-04-15,09:51:19.30258,AD1-A,3.0952
2008-04-15,09:51:25.13103,AD1-A,3.06872
2008-04-15,09:51:28.14521,AD1-A,3.1063
2008-04-15,09:51:31.17666,AD1-A,3.03505
2008-04-15,09:51:37.17565,AD1-A,3.06067
2008-04-15,09:51:40.483573,M17,ON
2008-04-15,09:51:40.483573,M16,ON
2008-04-15,09:51:42.22116,M16,OFF
2008-04-15,09:51:42.393211,D01,OPEN
2008-04-15,09:51:42.393211,M16,ON
2008-04-15,09:51:43.16942,AD1-A,3.03489
2008-04-15,09:51:43.472862,M16,OFF
2008-04-15,09:51:43.620845,I04,ABSENT
2008-04-15,09:51:45.86613,D01,CLOSE
2008-04-15,09:51:46.18072,AD1-A,3.07044
2008-04-15,09:51:49.25206,AD1-A,3.01692
2008-04-15,09:51:54.157725,M17,OFF
2008-04-15,09:51:55.23467,AD1-A,3.03981
2008-04-15,09:51:58.2596,AD1-A,3.00317
2008-04-15,09:51:59.500185,M17,ON
2008-04-15,09:52:07.26288,AD1-A,3.02669
2008-04-15,09:52:07.891082,M17,OFF
2008-04-15,09:52:10.11462,AD1-A,2.99942
